ideal_mdot [kg/s],ideal_is_choked [-],ideal_tank.mass [kg],ideal_tank.volume [m^3],ideal_tank.inenergy [J],ideal_tank.pressure [Pa],ideal_tank.temperature [degK],ideal_tank.density [kg/m^3],ideal_tank.sp_inenergy [J/kg],ideal_tank.sp_enthalpy [J/kg],atmospheric.pressure [Pa],time [s]
0.029583464052217814,1.0,0.023193864242492094,0.0037854117839999993,3132.1670438605315,541586.827119042,42.063934911965916,6.1271707190554086,135042.91527766534,223433.92834911696,101325.0,1.29
0.029532272690234198,1.0,0.02316433196980186,0.0037854117839999993,3125.568532160275,540412.6438392525,42.02736947086518,6.119369117968029,134930.225323783,223242.04855609356,101325.0,1.291
0.02948119442671858,1.0,0.02313485077537514,0.0037854117839999993,3118.987089922574,539241.5731213004,41.99085343015512,6.111581010330354,134817.68783408107,223050.43353602383,101325.0,1.292
0.02943022895496797,1.0,0.023105420546420175,0.0037854117839999993,3112.422664595104,538073.6051468926,41.95438669739276,6.10380636634595,134705.30252163383,222859.08277810208,101325.0,1.293
0.029379375969272266,1.0,0.023076041170450902,0.0037854117839999993,3105.8752038139987,536908.7301338508,41.91796918035959,6.096045156299145,134593.0691002191,222667.99577281007,101325.0,1.294
0.0293286351649105,1.0,0.023046712535285993,0.0037854117839999993,3099.344655403076,535746.9383359584,41.8816007870608,6.088297350554768,134480.98728431575,222477.17201191303,101325.0,1.295
0.029278006238147167,1.0,0.023017434529047847,0.0037854117839999993,3092.830967373066,534588.2200428087,41.845281425724664,6.080562919557882,134369.05678910195,222286.61098845536,101325.0,1.296
0.029227488886228316,1.0,0.022988207040161617,0.0037854117839999993,3086.3340879208436,533432.5655796543,41.80901100480189,6.0728418338335315,134257.2773304527,222096.31219675692,101325.0,1.297
0.029177082807378074,1.0,0.02295902995735424,0.0037854117839999993,3079.8539654286656,532279.9653072571,41.77278943296491,6.065134063986483,134145.64862493792,221906.27513240895,101325.0,1.298
0.02912678770079482,1.0,0.022929903169653446,0.0037854117839999993,3073.3905484634097,531130.409621738,41.736616619107224,6.057439580700964,134034.17038982027,221716.4992922698,101325.0,1.299
0.029076603266647474,1.0,0.022900826566386798,0.0037854117839999993,3066.9437857758185,529983.8889544292,41.70049247234276,6.04975835474041,133922.842343053,221526.98417446177,101325.0,1.3
0.029026529206071957,1.0,0.022871800037180725,0.0037854117839999993,3060.5136262997453,528840.3937717237,41.664416902005144,6.042090356947209,133811.66420327788,221337.72927836597,101325.0,1.301
0.02897656522116748,1.0,0.022842823471959556,0.0037854117839999993,3054.1000191514054,527699.9145749313,41.62838981764713,6.034435558242443,133700.63568982313,221148.73410461942,101325.0,1.302
0.028926711014992876,1.0,0.022813896760944564,0.0037854117839999993,3047.7029136286296,526562.441900129,41.59241112903988,6.026793929625641,133589.75652270135,220959.9981551105,101325.0,1.303
0.028876966291563087,1.0,0.022785019794653,0.0037854117839999993,3041.3222592101206,525427.966318017,41.55648074617238,6.019165442174521,133479.02642260742,220771.52093297563,101325.0,1.304
0.028827330755845478,1.0,0.022756192463897155,0.0037854117839999993,3034.9580055547144,524296.4784337718,41.52059857925065,6.011550067044743,133368.44511091628,220583.3019425943,101325.0,1.305
0.0287778041137563,1.0,0.0227274146597834,0.0037854117839999993,3028.610102500645,523167.9688869021,41.48476453869726,6.003947775469651,133258.0123096812,220395.3406895867,101325.0,1.306
0.02872838607215709,1.0,0.022698686273711244,0.0037854117839999993,3022.27850006481,522042.4283511059,41.44897853515057,5.996358538760033,133147.7277416314,220207.63668080853,101325.0,1.307
0.028679076338851205,1.0,0.02267000719737239,0.0037854117839999993,3015.963148442043,520919.8475341253,41.41324047946412,5.988782328303862,133037.59113017016,220020.1894243479,101325.0,1.308
0.028629874622580133,1.0,0.02264137732274981,0.0037854117839999993,3009.6639980043874,519800.2171776058,41.377550282706004,5.981219115566058,132927.6021993728,219832.99842952113,101325.0,1.309
0.028580780633020157,1.0,0.02261279654211679,0.0037854117839999993,3003.3809993003742,518683.52805695334,41.3419078561582,5.973668872088235,132817.7606739846,219646.06320686924,101325.0,1.31
0.02853179408077872,1.0,0.02258426474803601,0.0037854117839999993,2997.114103054302,517569.7709811928,41.30631311131593,5.966131569488456,132708.0662794187,219459.38326815388,101325.0,1.311
0.028482914677390947,1.0,0.02255578183335862,0.0037854117839999993,2990.8632601655227,516458.9367928287,41.27076595988706,5.958607179460987,132598.51874175423,219272.95812635336,101325.0,1.312
0.028434142135316223,1.0,0.022527347691223304,0.0037854117839999993,2984.628421707727,515351.01636770397,41.235266313791435,5.951095673776058,132489.11778773423,219086.78729565963,101325.0,1.313
0.028385476167934715,1.0,0.02249896221505537,0.0037854117839999993,2978.4095389282365,514246.00061486085,41.19981408516022,5.943597024279611,132379.86314476357,218900.87029147366,101325.0,1.314
0.028336916489543867,1.0,0.022470625298565826,0.0037854117839999993,2972.2065632472986,513143.88047640456,41.164409186335405,5.936111202893067,132270.75454090713,218715.2066304022,101325.0,1.315
0.028288462815355107,1.0,0.02244233683575047,0.0037854117839999993,2966.019446257382,512044.64692736143,41.129051529868974,5.928638181613077,132161.7917048877,218529.79583025383,101325.0,1.316
0.028240114861490275,1.0,0.02241409672088898,0.0037854117839999993,2959.8481397224773,510948.29097554495,41.09374102852244,5.921177932511287,132052.9743660839,218344.6374100353,101325.0,1.317
0.02819187234497832,1.0,0.022385904848544,0.0037854117839999993,2953.692595577403,509854.8036614179,41.05847759526617,5.913730427734095,131944.30225452845,218159.730889948,101325.0,1.318
0.028143734983751903,1.0,0.02235776111356025,0.0037854117839999993,2947.5527659271097,508764.1760579555,41.02326114327871,5.906295639502414,131835.77510090597,217975.07579138363,101325.0,1.319
0.02809570249664394,1.0,0.022329665411063605,0.0037854117839999993,2941.4286030459916,507676.3992705124,40.98809158594631,5.898873540111431,131727.39263655117,217790.67163692153,101325.0,1.32
0.028047774603384423,1.0,0.02230161763646022,0.0037854117839999993,2935.3200593771994,506591.4644366857,40.95296883686215,5.891464101930377,131619.1545934469,217606.51795032414,101325.0,1.321
0.02799995102459685,1.0,0.022273617685435624,0.0037854117839999993,2929.2270875319573,505509.362726182,40.91789280982581,5.884067297402281,131511.060704222,217422.61425653365,101325.0,1.322
0.027952231481795126,1.0,0.022245665453953827,0.0037854117839999993,2923.1496402888815,504430.085340683,40.88286341884264,5.876683099043745,131403.1107021497,217238.9600816686,101325.0,1.323
0.027904615697380033,1.0,0.022217760838256446,0.0037854117839999993,2917.087670593304,503353.623513715,40.847880578123174,5.869311479444702,131295.3043211453,217055.55495301963,101325.0,1.324
0.02785710339463612,1.0,0.02218990373486181,0.0037854117839999993,2911.041131556598,502279.96851051366,40.81294420208248,5.861952411268188,131187.64129576457,216872.39839904668,101325.0,1.325
0.02780969429772829,1.0,0.022162094040564084,0.0037854117839999993,2905.0099764555052,501209.1116278947,40.778054205339586,5.854605867250105,131080.12136120172,216689.48994937478,101325.0,1.326
0.027762388131698557,1.0,0.022134331652432386,0.0037854117839999993,2898.994158731471,500141.04419412214,40.74321050271687,5.8472718201989915,130972.7442532874,216506.8291347906,101325.0,1.327
0.027715184622462835,1.0,0.022106616467809922,0.0037854117839999993,2892.993631989976,499075.75756877736,40.708413009239464,5.83995024299579,130865.50970848692,216324.41548723896,101325.0,1.328
0.02766808349680762,1.0,0.022078948384313114,0.0037854117839999993,2887.0083499998773,498013.2431426308,40.673661640134625,5.832641108593621,130758.41746389831,216142.2485398194,101325.0,1.329
0.02762108448238684,1.0,0.022051327299830725,0.0037854117839999993,2881.0382666927458,496953.4923375119,40.63895631083119,5.825344390017551,130651.46725725039,215960.32782678222,101325.0,1.33
0.02757418730771857,1.0,0.02202375311252301,0.0037854117839999993,2875.083336162214,495896.4966061805,40.604296936958946,5.818060060364363,130544.65882690095,215778.65288352538,101325.0,1.331
0.02752739170218187,1.0,0.021996225720820828,0.0037854117839999993,2869.14351266332,494842.24743219936,40.56968343434803,5.810788092802332,130437.99191183482,215597.22324659082,101325.0,1.332
0.02748069739601355,1.0,0.021968745023424815,0.0037854117839999993,2863.21875061186,493790.73632980685,40.535115719028376,5.803528460570994,130331.46625166204,215416.0384536607,101325.0,1.333
0.02743410412030508,1.0,0.02194131091930451,0.0037854117839999993,2857.3090045837384,492741.95484378986,40.5005937072291,5.796281136980926,130225.08158661601,215235.09804355443,101325.0,1.334
0.027387611606999318,1.0,0.02191392330769751,0.0037854117839999993,2851.4142293143273,491695.89454935794,40.4661173153779,5.789046095413517,130118.83765755153,215054.4015562245,101325.0,1.335
0.027341219588887467,1.0,0.021886582088108623,0.0037854117839999993,2845.534379697822,490652.5470520182,40.43168646010054,5.781823309320745,130012.73420594311,214873.94853275386,101325.0,1.336
0.027294927799605847,1.0,0.021859287160309018,0.0037854117839999993,2839.669410786604,489611.9039874496,40.39730105822019,5.774612752224956,129906.77097388297,214693.73851535187,101325.0,1.337
0.02724873597363287,1.0,0.021832038424335384,0.0037854117839999993,2833.8192777906074,488573.9570213786,40.36296102675682,5.767414397718636,129800.94770407931,214513.77104735066,101325.0,1.338
0.027202643846285797,1.0,0.0218048357804891,0.0037854117839999993,2827.9839360766828,487538.69784945657,40.3286662829268,5.760228219464195,129695.26413985444,214334.0456732025,101325.0,1.339
0.027156651153717813,1.0,0.02177767912933538,0.0037854117839999993,2822.1633411679704,486506.1181971347,40.29441674414209,5.753054191193743,129589.72002514293,214154.5619384755,101325.0,1.34
0.027110757632914803,1.0,0.021750568371702465,0.0037854117839999993,2816.3574487432734,485476.20981954306,40.26021232800985,5.745892286708871,129484.31510448988,213975.31938985107,101325.0,1.341
0.027064963021692326,1.0,0.02172350340868077,0.0037854117839999993,2810.566214636432,484448.964501368,40.22605295233177,5.738742479880433,129379.049123049,213796.3175751196,101325.0,1.342
0.02701926705869261,1.0,0.021696484141622077,0.0037854117839999993,2804.789594835705,483424.37405672995,40.191938535103525,5.731604744648325,129273.92182658092,213617.5560431779,101325.0,1.343
0.02697366948338142,1.0,0.021669510472138696,0.0037854117839999993,2799.0275454831485,482402.43032906356,40.15786899451421,5.72447905502127,129168.93296145122,213439.0343440252,101325.0,1.344
0.02692817003604509,1.0,0.02164258230210265,0.0037854117839999993,2793.2800228740034,481383.12519099715,40.1238442489458,5.717365385076598,129064.08227462889,213260.75202876035,101325.0,1.345
0.026882768457787514,1.0,0.021615699533644863,0.0037854117839999993,2787.5469834560804,480366.4505442314,40.089864216972494,5.710263708960036,128959.36951368426,213082.70864957798,101325.0,1.346
0.02683746449052706,1.0,0.021588862069154335,0.0037854117839999993,2781.8283838291522,479352.398319423,40.05592881736031,5.703174000885484,128854.7944267875,212904.90375976556,101325.0,1.347
0.026792257876993686,1.0,0.02156206981127734,0.0037854117839999993,2776.124180744344,478340.9604760634,40.02203796906639,5.69609623513481,128750.35676270662,212727.33691369987,101325.0,1.348
0.026747148360725868,1.0,0.021535322662916613,0.0037854117839999993,2770.434331103531,477332.12900236103,39.98819159123844,5.689030386057628,128646.05627080584,212550.00766684362,101325.0,1.349
0.026702135686067694,1.0,0.021508620527230547,0.0037854117839999993,2764.7587919587363,476325.8959151258,39.95438960321432,5.681976428071095,128541.89270104376,212372.9155757423,101325.0,1.35
0.02665721959816589,1.0,0.02148196330763238,0.0037854117839999993,2759.097520511531,475322.25325964927,39.920631924521324,5.674934335659685,128437.86580397167,212196.06019802103,101325.0,1.351
0.026612399842966844,1.0,0.021455350907789415,0.0037854117839999993,2753.450474112439,474321.1931095896,39.8869184748757,5.667904083374993,128333.97533073173,212019.4410923809,101325.0,1.352
0.026567676167213745,1.0,0.0214287832316222,0.0037854117839999993,2747.8176102603434,473322.70756685553,39.85324917418211,5.6608856458355135,128230.22103305528,211843.05781859608,101325.0,1.353
0.0265230483184436,1.0,0.021402260183303757,0.0037854117839999993,2742.1988866018937,472326.78876149084,39.81962394253307,5.653878997726436,128126.60266326107,211666.9099375103,101325.0,1.354
0.026478516044984374,1.0,0.021375781667258772,0.0037854117839999993,2736.594260930921,471333.42885155947,39.7860427002084,5.646884113799435,128023.11997425361,211490.99701103393,101325.0,1.355
0.026434079095952065,1.0,0.02134934758816282,0.0037854117839999993,2731.0036911878497,470342.6200230308,39.75250536767467,5.6399009688724595,127919.77271952137,211315.3186021404,101325.0,1.356
0.026389737221247843,1.0,0.021322957850941574,0.0037854117839999993,2725.427135459115,469354.35448966606,39.71901186558467,5.63292953782953,127816.560653135,211139.8742748632,101325.0,1.357
0.026345490171555144,1.0,0.021296612360770018,0.0037854117839999993,2719.8645519765832,468368.6244929056,39.68556211477688,5.625969795620529,127713.48352974583,210964.66359429256,101325.0,1.358
0.026301337698336938,1.0,0.02127031102307168,0.0037854117839999993,2714.315899116974,467385.42230175505,39.65215603627491,5.619021717260995,127610.54110458396,210789.68612657246,101325.0,1.359
0.026257279553832672,1.0,0.021244053743517847,0.0037854117839999993,2708.781135401284,466404.74021267367,39.618793551286984,5.612085277831916,127507.73313345663,210614.94143889725,101325.0,1.36
0.02621331549105562,1.0,0.021217840428026793,0.0037854117839999993,2703.2602194942156,465426.5705494626,39.58547458120535,5.6051604524795335,127405.05937274655,210440.42909950853,101325.0,1.361
0.02616944526379,1.0,0.021191670982763002,0.0037854117839999993,2697.7531102036073,464450.9056631533,39.55219904760585,5.598247216415124,127302.51957941026,210266.14867769214,101325.0,1.362
0.02612566862658815,1.0,0.021165545314136416,0.0037854117839999993,2692.259766479865,463477.73793189746,39.518966872247326,5.591345544914809,127200.11351097631,210092.0997437748,101325.0,1.363
0.02608198533476774,1.0,0.021139463328801646,0.0037854117839999993,2686.780147415397,462507.059760856,39.48577797707104,5.584455413319348,127097.84092554374,209918.2818691211,101325.0,1.364
0.026038395144408994,1.0,0.021113424933657237,0.0037854117839999993,2681.3142122440536,461538.8635820898,39.45263228420025,5.577576797033937,126995.70158178027,209744.69462613037,101325.0,1.365
0.02599489781235189,1.0,0.021087430035844887,0.0037854117839999993,2675.861920340564,460573.14185445063,39.41952971593962,5.570709671528008,126893.69523892073,209571.33758823355,101325.0,1.366
