Sump.upstream_presure [Pa],Sump.dp [dPa],Sump.velocity [m/s],Ball Valve.upstream_presure [Pa],Ball Valve.dp [dPa],Ball Valve.velocity [m/s],Outlet pipe.upstream_presure [Pa],Outlet pipe.dp [dPa],Outlet pipe.velocity [m/s],Injector Flex Pipe.upstream_presure [Pa],Injector Flex Pipe.dp [dPa],Injector Flex Pipe.velocity [m/s],Injector.upstream_presure [Pa],Injector.dp [dPa],Injector.velocity [m/s],System Pressure Drop [dPa],System Outlet Pressure [Pa],mdot [kg/s]
1378951.4586336727,0.22454753631752894,0.015451036644860685,1378951.2340861363,2304.052134369848,1.5651271539529756,1376647.1819517666,5903.418096476815,1.964441775034832,1370743.7638552897,4337.288580561363,1.3769409559758368,1366406.4752747284,61097.038849770994,8.059655444401715,73642.02220871534,1305309.4364249574,0.1559592370000032
1378951.4586336727,0.2248355853357381,0.015460943744268242,1378951.2337980873,2307.007766688306,1.56613070281922,1376644.226031399,5910.042096647473,1.9657013679414026,1370734.1839347517,4342.83444776188,1.377823855280226,1366391.3494869897,61175.41497022651,8.064823371296571,73735.52411690951,1305215.934516763,0.15605923700000318
1378951.4586336727,0.22512381898982137,0.0154708508436758,1378951.2335098537,2309.9652935306676,1.56713425168545,1376641.268216323,5916.66936016413,1.9669609608599468,1370724.5988561588,4348.38385829298,1.3787067546103602,1366376.214997866,61253.84133128959,8.06999129843438,73829.08496709635,1305122.3736665763,0.15615923700000317
1378951.4586336727,0.22541223727977866,0.015480757943083361,1378951.2332214355,2312.9247148969816,1.5681378005516993,1376638.3085065384,5923.299886629496,1.9682205537904782,1370715.008619909,4353.936812154913,1.3795896539662706,1366361.071807754,61332.31793296367,8.075159225815122,73922.70475888235,1305028.7538747904,0.1562592370000032
1378951.4586336727,0.22570084020560988,0.015490665042490921,1378951.2329328326,2315.886030787199,1.569141349417934,1376635.3469020452,5929.933675646593,1.969480146733005,1370705.4132263986,4359.493309347841,1.380472553347959,1366345.9199170507,61410.84477525359,8.080327153438978,74016.38349187543,1304935.0751417973,0.1563592370000032
1378951.4586336727,0.22598962776731502,0.01550057214189848,1378951.232644045,2318.8492412013575,1.5701448982841801,1376632.3834028435,5936.570726818836,1.970739739687513,1370695.8126760246,4365.053349871969,1.3813554527554437,1366330.7593261527,61489.42185816416,8.085495081306107,74110.12116568409,1304841.3374679885,0.1564592370000032
1378951.4586336727,0.22627859996489413,0.015510479241306037,1378951.2323550726,2321.8143461394357,1.5711484471504238,1376629.4180089333,5943.211039749898,1.9719993326540408,1370686.2069691834,4370.616933727507,1.3822383521887418,1366315.5900354558,61568.04918170041,8.090663009416707,74203.91777991722,1304747.5408537555,0.15655923700000318
1378951.4586336727,0.22656775679834723,0.015520386340713597,1378951.2320659158,2324.7813456014314,1.5721519960166623,1376626.4507203144,5949.854614043887,1.9732589256325754,1370676.5961062706,4376.184060914609,1.3831212516478533,1366300.412045356,61646.726745866035,8.095830937770794,74297.77333418276,1304653.6852994899,0.1566592370000032
1378951.4586336727,0.2268570982676744,0.015530293440121159,1378951.2317765744,2327.750239587369,1.573155544882912,1376623.481536987,5956.501449305195,1.97451851862313,1370666.980087682,4381.754731433548,1.3840041511328163,1366285.2253562482,61725.45455066634,8.1009988663686,74391.68782809073,1304559.770805582,0.15675923700000322
1378951.4586336727,0.22714662437287542,0.015540200539528716,1378951.2314870483,2330.7210280972117,1.5741590937491499,1376620.5104589511,5963.15154513857,1.9757781116257134,1370657.3589138126,4387.32894528443,1.3848870506436162,1366270.029968528,61804.23259610564,8.106166795210225,74485.66126125022,1304465.7973724224,0.1568592370000032
1378951.4586336727,0.22743633511395034,0.015550107638936274,1378951.2311973376,2333.693711130998,1.5751626426154004,1376617.5374862065,5969.8049011490975,1.9770377046403238,1370647.7325850574,4392.90670246752,1.3857699501802891,1366254.82588259,61883.06088218884,8.111334724295846,74579.69363327157,1304371.765000401,0.1569592370000032
1378951.4586336727,0.22772623049089938,0.015560014738343834,1378951.2309074423,2336.6682886886983,1.5761661914816438,1376614.5626187534,5976.461516942216,1.978297297666984,1370638.1011018113,4398.488002982988,1.3866528497428385,1366239.6130988284,61961.93940892054,8.116502653625599,74673.78494376493,1304277.6736899076,0.1570592370000032
1378951.4586336727,0.22801631050372242,0.015569921837751395,1378951.230617362,2339.6447607703385,1.5771697403478973,1376611.5858565918,5983.121392123658,1.9795568907057115,1370628.4644644682,4404.072846831038,1.3875357493312819,1366224.3916176371,62040.8681763052,8.1216705831996,74767.93519234074,1304183.523441332,0.15715923700000323
1378951.4586336727,0.22830657515241926,0.015579828937158953,1378951.2303270975,2342.6231273758963,1.5781732892141465,1376608.6071997217,5989.784526299578,1.9808164837564712,1370618.822673422,4409.661234011867,1.3884186489456327,1366209.1614394102,62119.84718434764,8.126838513018022,74862.14437861013,1304089.3142550625,0.15725923700000322
1378951.4586336727,0.22859702443699012,0.01558973603656651,1378951.2300366482,2345.60338850538,1.5791768380803968,1376605.626648143,5996.450919076378,1.9820760768193142,1370609.1757290666,4415.253164525683,1.3893015485859075,1366193.9225645408,62198.876433052195,8.132006443080956,74956.41250218407,1303995.0461314886,0.1573592370000032
1378951.4586336727,0.22888765835743508,0.01559964313597407,1378951.2297460143,2348.5855441587914,1.580180386946649,1376602.6442018556,6003.120570060869,1.9833356698942255,1370599.5236317946,4420.848638372671,1.3901844482521162,1366178.6749934219,62277.95592242362,8.137174373388557,75050.73956267431,1303900.7190709985,0.15745923700000322
1378951.4586336727,0.22917847691375393,0.01560955023538163,1378951.2294551958,2351.569594336113,1.581183935812892,1376599.6598608596,6009.793478860155,1.9845952629812214,1370589.8663819996,4426.447655553045,1.3910673479442788,1366163.4187264463,62357.08565246675,8.142342303940998,75145.12555969297,1303806.3330739797,0.15755923700000324
1378951.4586336727,0.2294694801059467,0.01561945733478919,1378951.2291641927,2354.555539037387,1.582187484679154,1376596.6736251551,6016.469645081694,1.985854856080307,1370580.2039800736,4432.050216066963,1.3919502476623955,1366148.1537640064,62436.26562318624,8.147510234738416,75239.57049285239,1303711.8881408202,0.15765923700000323
1378951.4586336727,0.22976066793401348,0.015629364434196748,1378951.2288730047,2357.543378262576,1.58319103354541,1376593.6854947421,6023.149068333287,1.9871144491914834,1370570.536426409,4437.656319914674,1.3928331474064979,1366132.8801064943,62515.49583458669,8.152678165780952,75334.07436176516,1303617.3842719076,0.15775923700000322
1378951.4586336727,0.23005204039795432,0.015639271533604306,1378951.2285816323,2360.5331120116803,1.5841945824116588,1376590.6954696206,6029.831748223061,1.9883740423147616,1370560.8637213975,4443.265967096363,1.3937160471765928,1366117.5977543013,62594.77628667262,8.157846097068715,75428.63716604412,1303522.8214676285,0.15785923700000323
1378951.4586336727,0.230343597497769,0.01564917863301187,1378951.2282900752,2363.524740284716,1.5851981312779129,1376587.7035497904,6036.517684359449,1.989633635450171,1370551.185865431,4448.879157612229,1.3945989469726974,1366102.3067078188,62674.10697944858,8.163014028601841,75523.25890530247,1303428.1997283702,0.15795923700000325
1378951.4586336727,0.23063533923345766,0.015659085732419427,1378951.2279983335,2366.5182630816926,1.5862016801441783,1376584.7097352517,6043.206876351307,1.990893228597677,1370541.5028589005,4454.495891462438,1.3954818467948131,1366087.006967438,62753.48791291999,8.168181960380572,75617.93957915466,1303333.519054518,0.15805923700000324
1378951.4586336727,0.23092726560502033,0.015668992831826985,1378951.227706407,2369.5136804025733,1.5872052290104302,1376581.7140260045,6049.899323807701,1.992152821757332,1370531.8147021967,4460.116168647212,1.396364746642963,1366071.6985335497,62832.919087090544,8.17334989240492,75712.67918721364,1303238.7794464591,0.15815923700000323
1378951.4586336727,0.23121937661245695,0.015678899931234544,1378951.227414296,2372.5109922473857,1.5882087778766865,1376578.7164220486,6056.595026338156,1.9934124149291115,1370522.1213957106,4465.739989166752,1.3972476465171593,1366056.3814065438,62912.40050196552,8.178517824675103,75807.47772909443,1303143.9809045782,0.15825923700000324
1378951.4586336727,0.23151167225576766,0.015688807030642106,1378951.2271220004,2375.5101986161235,1.5892123267429437,1376575.7169233842,6063.2939835524485,1.9946720081130285,1370512.4229398319,4471.367353021284,1.3981305464174272,1366041.0555868105,62991.93215754917,8.18368575719121,75902.33520441128,1303049.1234292614,0.15835923700000326
1378951.4586336727,0.2318041525349522,0.01569871413004966,1378951.2268295202,2378.5112995087957,1.5902158756092077,1376572.7155300113,6069.996195060694,1.9959316013091069,1370502.7193349507,4476.998260210962,1.3990134463437658,1366025.7210747397,63071.51405384643,8.188853689953419,75997.25161277942,1302954.2070208932,0.15845923700000325
1378951.4586336727,0.23209681745001065,0.01570862122945722,1378951.2265368553,2381.5142949253895,1.5912194244754698,1376569.71224193,6076.701660473384,1.9971911945173357,1370493.0105814564,4482.632710736015,1.3998963462961964,1366010.3778707203,63151.146190862106,8.19402162296188,76092.22695381434,1302859.2316798584,0.15855923700000324
1378951.4586336727,0.23238966700094324,0.01571852832886478,1378951.2262440056,2384.5191848659165,1.5922229733417377,1376566.7070591399,6083.410379401307,1.9984507877377358,1370483.2966797384,4488.2707045966245,1.4007792462747295,1365995.025975142,63230.82856860068,8.199189556216716,76187.26122713153,1302764.197406541,0.15865923700000326
1378951.4586336727,0.23268270118774978,0.01572843542827234,1378951.2259509715,2387.525969330357,1.593226522207998,1376563.699981641,6090.1223514555795,1.9997103809703092,1370473.5776301855,4493.912241793,1.401662146279382,1365979.6653883925,63310.56118706673,8.204357489718053,76282.35443234685,1302669.104201326,0.15875923700000327
1378951.4586336727,0.23297592001043016,0.0157383425276799,1378951.2256577527,2390.5346483187163,1.594230071074255,1376560.691009434,6096.837576247672,2.000969974215069,1370463.8534331862,4499.557322325326,1.4025450463101634,1365964.296110861,63390.344046264996,8.209525423466038,76377.50656907672,1302573.952064596,0.15885923700000326
1378951.4586336727,0.23326932346898455,0.015748249627087457,1378951.2253643493,2393.545221831022,1.5952336199405268,1376557.6801425181,6103.556053389378,2.0022295674720096,1370454.1240891288,4505.205946193812,1.403427946367089,1365948.918142935,63470.17714620041,8.214693357460844,76472.71763693809,1302478.7409967347,0.15895923700000325
1378951.4586336727,0.23356291156341302,0.01575815672649502,1378951.225070761,2396.5576898672502,1.596237168806797,1376554.6673808938,6110.277782492814,2.0034891607411507,1370444.389598401,4510.858113398701,1.4043108464501877,1365933.5314850023,63550.06048687761,8.219861291702607,76567.98763554794,1302383.4709981247,0.15905923700000327
1378951.4586336727,0.23385668429371534,0.015768063825902578,1378951.2247769884,2399.5720524273925,1.59724071767306,1376551.652724561,6117.002763170423,2.0047487540224935,1370434.6499613905,4516.513823940119,1.40519374655945,1365918.1361374503,63629.99406830092,8.225029226191415,76663.31656452315,1302288.1420691495,0.15915923700000328
1378951.4586336727,0.2341506416598917,0.015777970925310136,1378951.224483031,2402.5883095114646,1.5982442665393273,1376548.6361735195,6123.730995034982,2.006008347316055,1370424.9051784845,4522.173077818308,1.4060766466949024,1365902.7321006663,63709.97789047548,8.230197160927478,76758.70442348189,1302192.7542101908,0.15925923700000327
1378951.4586336727,0.23444478366194196,0.015787878024717695,1378951.224188889,2405.606461119459,1.599247815405593,1376545.6177277695,6130.462477699621,2.007267940621827,1370415.15525007,4527.835875033468,1.4069595468565606,1365887.3193750365,63790.01195340575,8.235365095910897,76854.15121204196,1302097.3074216307,0.15935923700000326
1378951.4586336727,0.23473911029986622,0.015797785124125253,1378951.2238945623,2408.626507251385,1.6002513642718634,1376542.597387311,6137.1972107777365,2.008527533939836,1370405.4001765333,4533.502215585768,1.4078424470444257,1365871.8979609476,63870.0962570965,8.240533031141819,76949.6569298217,1302001.801703851,0.15945923700000328
1378951.4586336727,0.23503362157366453,0.015807692223532815,1378951.2236000511,2411.6484479072383,1.6012549131381357,1376539.5751521438,6143.9351938831305,2.009787127270069,1370395.6399582608,4539.172099475463,1.4087253472585326,1365856.4678587853,63950.23080155233,8.245700966620381,77045.22157643974,1301906.237057233,0.1595592370000033
1378951.4586336727,0.23532831748333677,0.015817599322940374,1378951.2233053553,2414.6722830870194,1.60225846200441,1376536.5510222681,6150.676426629857,2.0110467206125544,1370385.8745956384,4544.845526702703,1.409608247498876,1365841.0290689357,64030.415586778196,8.250868902346753,77140.84515151526,1301810.6134821575,0.15965923700000328
1378951.4586336727,0.23562319802888293,0.01582750642234793,1378951.2230104746,2417.6980127907186,1.6032620108706805,1376533.524997684,6157.420908632356,2.0123063139672825,1370376.1040890515,4550.5224972677215,1.4104911477654838,1365825.5815917838,64110.650612778394,8.256036838321023,77236.52765466721,1301714.9309790055,0.15975923700000327
1378951.4586336727,0.23591826321030307,0.01583741352175549,1378951.2227154095,2420.7256370183404,1.6042655597369497,1376530.497078391,6164.168639505352,2.0135659073342826,1370366.3284388857,4556.2030111707245,1.4113740480583685,1365810.125427715,64190.935879558085,8.261204774543385,77332.26908551571,1301619.189548157,0.1598592370000033
1378951.4586336727,0.23621351302759727,0.015847320621163053,1378951.2224201597,2423.7551557698994,1.6052691086032271,1376527.4672643899,6170.919618863936,2.0148255007135334,1370356.5476455258,4561.887068411875,1.4122569483775327,1365794.660577114,64271.27138712162,8.26637271101394,77428.06944368036,1301523.3891899923,0.1599592370000033
1378951.4586336727,0.23650894748076534,0.015857227720570608,1378951.222124725,2426.786569045382,1.606272657469504,1376524.4355556797,6177.673846323476,2.016085094105063,1370346.7617093564,4567.5746689913885,1.4131398487229963,1365779.1870403648,64351.65713547418,8.271540647732888,77523.9287287819,1301427.5299048908,0.1600592370000033
1378951.4586336727,0.23680456656980733,0.015867134819978167,1378951.221829106,2429.819876844794,1.6072762063357853,1376521.4019522613,6184.431321499703,2.017344687508878,1370336.9706307617,4573.265812909486,1.4140227490947785,1365763.7048178522,64432.09312461962,8.276708584700255,77619.84694044017,1301331.6116932326,0.16015923700000329
1378951.4586336727,0.23710037029472344,0.01587704191938573,1378951.2215333025,2432.8550791681196,1.608279755202058,1376518.3664541342,6191.192044008666,2.018604280924974,1370327.1744101257,4578.960500166356,1.414905649492889,1365748.2139099592,64512.579354563604,8.281876521916306,77715.82407827704,1301235.6345553957,0.1602592370000033
1378951.4586336727,0.2373963586555135,0.015886949018793287,1378951.221237314,2435.892176015376,1.6092833040683356,1376515.3290612986,6197.956013466701,2.019863874353378,1370317.373047832,4584.6587307622,1.4157885499173426,1365732.7143170699,64593.11582531042,8.287044459381127,77811.86014191335,1301139.5984917593,0.16035923700000332
1378951.4586336727,0.2376925316521774,0.015896856118200846,1378951.220941141,2438.9311673865686,1.6102868529346206,1376512.2897737545,6204.723229490534,2.0211234677940695,1370307.5665442639,4590.360504697214,1.4166714503681517,1365717.2060395668,64673.70253686491,8.29221239709487,77907.95513097088,1301043.5035027019,0.1604592370000033
1378951.4586336727,0.23798888928471532,0.015906763217608404,1378951.2206447835,2441.972053281672,1.611290401800897,1376509.2485915017,6211.493691697147,2.0223830612470866,1370297.7548998045,4596.065821971576,1.417554350845322,1365701.689077833,64754.339489231614,8.297380335057653,78004.1090450713,1300947.3495886014,0.1605592370000033
1378951.4586336727,0.2382854315531273,0.015916670317015963,1378951.220348241,2445.0148337007026,1.6122939506671752,1376506.2055145404,6218.2673997038955,2.0236426547124178,1370287.9381148366,4601.774682585547,1.4184372513488865,1365686.163432251,64835.02668241549,8.302548273269647,78100.32188383718,1300851.1367498355,0.1606592370000033
1378951.4586336727,0.23858215845741318,0.015926577416423525,1378951.2200515142,2448.059508643667,1.613297499533459,1376503.1605428706,6225.044353128418,2.0249022481900756,1370278.1161897422,4607.487086539311,1.4193201518788534,1365670.6291032028,64915.764116421,8.307716211730957,78196.59364689085,1300754.8649867817,0.16075923700000333
1378951.4586336727,0.23887906999757305,0.015936484515831083,1378951.2197546028,2451.106078110556,1.6143010483997438,1376500.1136764921,6231.824551588699,2.026161841680073,1370268.2891249035,4613.203033833037,1.4202030524352274,1365655.0860910704,64996.55179125338,8.31288415044179,78292.92433385567,1300658.534299817,0.16085923700000332
1378951.4586336727,0.23917616617360685,0.015946391615238642,1378951.2194575064,2454.154542101373,1.6153045972660303,1376497.0649154051,6238.607994703038,2.0274214351824096,1370258.456920702,4618.922524466959,1.421085953018032,1365639.5343962351,65077.38970691666,8.318052089402192,78389.3139443542,1300562.1446893185,0.1609592370000033
1378951.4586336727,0.23947344698551462,0.0159562987146462,1378951.2191602257,2457.2049006161087,1.6163081461323134,1376494.0142596096,6245.394682090044,2.0286810286971044,1370248.6195775196,4624.645558441264,1.4219688536272759,1365623.9740190783,65158.2778634164,8.32322002861241,78485.7624780108,1300465.696155662,0.16105923700000332
1378951.4586336727,0.23977091243329646,0.015966205814053763,1378951.2188627603,2460.257153654769,1.6173116949985962,1376490.9617091054,6252.1846133686695,2.0299406222241534,1370238.7770957367,4630.372135756154,1.4228517542629728,1365608.4049599806,65239.216260756475,8.328387968072477,78582.2699344485,1300369.1886992243,0.16115923700000334
1378951.4586336727,0.24006856251695222,0.01597611291346132,1378951.2185651101,2463.311301217366,1.6183152438648871,1376487.9072638927,6258.977788158184,2.0312002157635525,1370228.9294757347,4636.102256411835,1.4237346549251388,1365592.8272193228,65320.2048989425,8.33355590778264,78678.8363132924,1300272.6223203803,0.16125923700000333
1378951.4586336727,0.24036639723648184,0.015986020012868876,1378951.2182672755,2466.367343303876,1.6193187927311707,1376484.8509239715,6265.774206078133,2.0324598093153403,1370219.0767178934,4641.835920408508,1.424617555613787,1365577.240797485,65401.2437779784,8.338723847742939,78775.46161416615,1300175.9970195065,0.16135923700000332
1378951.4586336727,0.2406644165918856,0.015995927112276438,1378951.217969256,2469.425279914328,1.620322341597466,1376481.7926893418,6272.573866748416,2.0337194028795116,1370209.2188225933,4647.5731277464065,1.42550045632894,1365561.645694847,65482.3328978696,8.343891787953593,78872.14583669534,1300079.3127969773,0.16145923700000334
1378951.4586336727,0.2409626205831633,0.016005834211683997,1378951.217671052,2472.485111048691,1.6213258904637522,1376478.7325600034,6279.376769789283,2.034978996456062,1370199.3557902141,4653.313878425669,1.4263833570705937,1365546.0419117885,65563.47225862031,8.349059728414678,78968.88898050453,1299982.569653168,0.16155923700000335
1378951.4586336727,0.24126100921031482,0.016015741311091555,1378951.2173726636,2475.546836706994,1.6223294393300485,1376475.6705359565,6286.182914821224,2.0362385900450093,1370189.4876211353,4659.058172446558,1.427266257838779,1365530.4294486886,65644.66186023584,8.354227669126411,79065.69104521982,1299885.767588453,0.16165923700000334
1378951.4586336727,0.24155958247334042,0.016025648410499114,1378951.2170740901,2478.6104568892188,1.6233329881963436,1376472.606617201,6292.9923014651085,2.037498183646367,1370179.6143157359,4664.806009809239,1.4281491586334996,1365514.8083059266,65725.90170272058,8.359395610088875,79162.55203046663,1299788.906603206,0.16175923700000333
1378951.4586336727,0.24185834037224005,0.016035555509906676,1378951.2167753323,2481.675971595356,1.6243365370626304,1376469.540803737,6299.804929342102,2.0387577772601357,1370169.735874395,4670.55739051393,1.4290320594547725,1365499.1784838808,65807.19178607936,8.364563551302224,79259.47193587112,1299691.9866978016,0.16185923700000335
1378951.4586336727,0.24215728290701355,0.016045462609314234,1378951.2164763897,2484.743380825433,1.6253400859289266,1376466.4730955644,6306.62079807369,2.040017370886317,1370159.8522974907,4676.312314560837,1.4299149603026153,1365483.5399829298,65888.53211031712,8.369731492766618,79356.45076105998,1299595.0078726127,0.16195923700000336
1378951.4586336727,0.24245641007766106,0.016055369708721793,1378951.2161772626,2487.812684579427,1.626343634795219,1376463.403492683,6313.439907281656,2.041276964524931,1370149.9635854014,4682.070781950159,1.430797861177037,1365467.8928034513,65969.92267543824,8.374899434482154,79453.48850565957,1299497.970128013,0.16205923700000335
1378951.4586336727,0.2427557218841825,0.01606527680812935,1378951.215877951,2490.883882857359,1.6273471836615199,1376460.3319950935,6320.262256588127,2.0425365581759714,1370140.0697385054,4687.83279268211,1.4316807620780583,1365452.2369458233,66051.36348144831,8.380067376449075,79550.58516929779,1299400.8734643748,0.16215923700000334
1378951.4586336727,0.24305521832657792,0.01607518390753691,1378951.2155784543,2493.9569756592045,1.6283507325278137,1376457.2586027952,6327.087845615517,2.0437961518394707,1370130.1707571796,4693.598346756862,1.4325636630056802,1365436.5724104228,66132.85452835097,8.385235318667371,79647.74075160088,1299303.7178820719,0.16225923700000336
1378951.4586336727,0.24335489940484742,0.016085091006944472,1378951.2152787733,2497.031962984976,1.6293542813941082,1376454.1833157884,6333.916673986592,2.0450557455154024,1370120.2666418017,4699.367444174654,1.4334465639599303,1365420.899197627,66214.39581615194,8.39040326113731,79744.95525219757,1299206.503381475,0.16235923700000338
1378951.4586336727,0.24365476511899076,0.01609499810635203,1378951.2149789075,2500.108844834678,1.6303578302604071,1376451.1061340729,6340.748741324381,2.046315339203803,1370110.3573927486,4705.140084935675,1.434329464940817,1365405.2173078128,66295.9873448553,8.395571203858943,79842.22867071515,1299109.2299629576,0.16245923700000336
1378951.4586336727,0.24395481546900813,0.01610490520575959,1378951.2146788572,2503.187621208304,1.6313613791267052,1376448.0270576489,6347.584047252277,2.0475749329046686,1370100.4430103966,4710.916269040128,1.4352123659483536,1365389.5267413566,66377.62911446636,8.400739146832473,79939.56100678253,1299011.89762689,0.16255923700000335
1378951.4586336727,0.24425505045489943,0.016114812305167148,1378951.2143786221,2506.2682921058627,1.6323649279930088,1376444.9460865164,6354.422591393962,2.048834526618006,1370090.5234951223,4716.695996488232,1.4360952669825588,1365373.827498634,66459.32112498977,8.40590709005803,80036.95226002828,1298914.5063736443,0.16265923700000337
1378951.4586336727,0.24455547007666478,0.01612471940457471,1378951.2140782026,2509.350857527346,1.6333684768593124,1376441.8632206751,6361.26437337341,2.0500941203438243,1370080.598847302,4722.479267280164,1.4369781680434393,1365358.1195800216,66541.06337643017,8.411075033535731,80134.40243008117,1298817.0562035914,0.1627592370000034
1378951.4586336727,0.24485607433430406,0.016134626503982265,1378951.2137775985,2512.4353174727476,1.6343720257256125,1376438.7784601257,6368.109392814964,2.0513537140821247,1370070.6690673106,4728.266081416131,1.4378610691310088,1365342.4029858946,66622.85586879258,8.416242977265744,80231.91151657076,1298719.547117102,0.16285923700000338
1378951.4586336727,0.24515686322781718,0.016144533603389823,1378951.2134768094,2515.521671942077,1.6353755745919143,1376435.6918048675,6374.957649343227,2.0526133078329227,1370060.734155524,4734.056438896386,1.4387439702452967,1365326.6777166277,66704.69860208142,8.421410921248171,80329.47951912634,1298621.9791145464,0.16295923700000337
1378951.4586336727,0.24545783675720445,0.016154440702797385,1378951.213175836,2518.6099209353374,1.6363791234582206,1376432.6032549005,6381.8091425831235,2.053872901596237,1370050.7941123175,4739.8503397210525,1.4396268713862928,1365310.9437725963,66786.59157630202,8.42657886548321,80427.10643737829,1298524.3521962943,0.16305923700000338
1378951.4586336727,0.2457589949224657,0.016164347802204944,1378951.2128746777,2521.7000644525156,1.637382672324522,1376429.5128102251,6388.663872159916,2.055132495372051,1370040.8489380653,4745.647783890402,1.44050977255403,1365295.201154175,66868.53479145859,8.431746809970935,80524.79227095634,1298426.6663627164,0.1631592370000034
1378951.4586336727,0.24606033772360075,0.016174254901612502,1378951.212573335,2524.7921024936322,1.6383862211908333,1376426.4204708412,6395.521837699146,2.0563920891603833,1370030.8986331422,4751.448771404613,1.4413926737485163,1365279.4498617377,66950.52824755608,8.436914754711502,80622.5370194912,1298328.9216141815,0.1632592370000034
1378951.4586336727,0.24636186516060984,0.01618416200102006,1378951.2122718075,2527.8860350586683,1.6393897700571407,1376423.3262367488,6402.383038826662,2.057651682961246,1370020.943197922,4757.253302263894,1.4422755749697647,1365263.6898956583,67032.57194459985,8.442082699705121,80720.34068261425,1298231.1179510583,0.16335923700000338
1378951.4586336727,0.246663577233493,0.016194069100427623,1378951.2119700955,2530.981862147621,1.6403933189234436,1376420.2301079477,6409.24747516867,2.0589112767746434,1370010.982632779,4763.061376468444,1.4431584762177885,1365247.9212563108,67114.6658825943,8.447250644951886,80818.20325995627,1298133.2553737164,0.1634592370000034
1378951.4586336727,0.24696547394225007,0.01620397619983518,1378951.2116681987,2534.0795837605197,1.64139686778976,1376417.132084438,6416.115146351625,2.0601708706005892,1370001.0169380866,4768.872994018498,1.4440413774926109,1365232.143944068,67196.81006154412,8.452418590451913,80916.1247511487,1298035.333882524,0.1635592370000034
1378951.4586336727,0.24726755528688107,0.01621388329924274,1378951.2113661175,2537.179199897338,1.6424004166560733,1376414.03216622,6422.986052002356,2.061430464439066,1369991.0461142177,4774.688154914191,1.444924278794224,1365216.3579593035,67279.00448145432,8.457586536205383,81014.10515582349,1297937.3534778492,0.1636592370000034
1378951.4586336727,0.24756982126738605,0.0162237903986503,1378951.2110638514,2540.2807105580778,1.6434039655223847,1376410.9303532934,6429.860191747904,2.062690058290122,1369981.0701615454,4780.506859155799,1.4458071801226648,1365200.5633023896,67361.24914232969,8.462754482212418,81112.14447361273,1297839.31416006,0.1637592370000034
1378951.4586336727,0.247872271883765,0.016233697498057857,1378951.2107614009,2543.3841157427373,1.6444075143886927,1376407.8266456581,6436.737565215723,2.0639496521537333,1369971.0890804424,4786.329106743511,1.4466900814779393,1365184.7599736988,67443.54404417485,8.467922428473141,81210.24270414871,1297741.215929524,0.1638592370000034
1378951.4586336727,0.24817490713601803,0.01624360459746542,1378951.2104587655,2546.489415451321,1.6454110632550007,1376404.7210433143,6443.618172033524,2.0652092460299145,1369961.1028712806,4792.154897677509,1.4475729828600576,1365168.9479736031,67525.88918699507,8.473090374987748,81308.39984706456,1297643.058786608,0.16395923700000342
1378951.4586336727,0.24847772702414492,0.016253511696872978,1378951.2101559457,2549.5966096838515,1.6464146121213235,1376401.6135462618,6450.502011829312,2.0664688399186724,1369951.1115344325,4797.984231958024,1.4484558842690398,1365153.1273024746,67608.28457079439,8.478258321756282,81406.6159019926,1297544.84273168,0.1640592370000034
1378951.4586336727,0.2487807315481457,0.016263418796280533,1378951.209852941,2552.705698440291,1.6474181609876364,1376398.5041545008,6457.389084231412,2.0677284338200352,1369941.1150702694,4803.8171095852595,1.4493387857048998,1365137.2979606842,67690.73019557867,8.483426268779018,81504.89086856718,1297446.5677651055,0.1641592370000034
1378951.4586336727,0.24908392070802063,0.016273325895688095,1378951.209549752,2555.8166817206634,1.6484217098539535,1376395.3928680313,6464.279388868477,2.0689880277339827,1369931.1134791628,4809.6535305593825,1.4502216871676397,1365121.4599486035,67773.22606135154,8.488594216055935,81603.22474642078,1297348.233887252,0.16425923700000342
1378951.4586336727,0.2493872945037695,0.016283232995095657,1378951.2092463782,2558.929559524955,1.649425258720268,1376392.2796868533,6471.1729253694475,2.0702476216605303,1369921.1067614837,4815.493494880664,1.451104588657292,1365105.613266603,67855.77216811902,8.493762163587329,81701.61753518859,1297249.8410984841,0.16435923700000343
1378951.4586336727,0.24969085293539223,0.016293140094503212,1378951.2089428199,2562.044331853182,1.65042880758659,1376389.1646109666,6478.069693363549,2.0715072155996923,1369911.094917603,4821.337002549257,1.4519874901738559,1365089.7579150537,67938.36851588511,8.498930111373241,81800.06923450404,1297151.3893991685,0.16445923700000342
1378951.4586336727,0.24999459600288895,0.01630304719391077,1378951.2086390767,2565.1609987053284,1.651432356452908,1376386.0476403714,6484.969692480337,2.07276680955148,1369901.077947891,4827.184053565378,1.4528703917173484,1365073.8938943257,68021.01510465547,8.504098059413906,81898.57984400251,1297052.87878967,0.1645592370000034
1378951.4586336727,0.2502985237062597,0.016312954293318332,1378951.2083351489,2568.2795600814025,1.6524359053192286,1376382.9287750677,6491.872922349698,2.0740264035158846,1369891.055852718,4833.034647929248,1.4537532932877875,1365058.0212047887,68103.71193443389,8.509266007709341,81997.14936331793,1296954.3092703547,0.16465923700000343
