conservation_mdot [kg/s],conservation_tank.mass [kg],conservation_tank.volume [m^3],conservation_tank.inenergy [J],conservation_tank.pressure [Pa],conservation_tank.temperature [degK],conservation_tank.density [kg/m^3],conservation_tank.sp_inenergy [J/kg],conservation_tank.sp_enthalpy [J/kg],time [s]
-0.050294413900795705,0.08147600557472366,0.0037854117839999993,4379.515684575469,492334.8216250618,93.79832341705072,21.523683610618697,53752.213963887894,76626.31072779407,3.2600000000000002
-0.049973575308532865,0.08097626982163833,0.0037854117839999993,4341.222777477765,488840.8232349408,93.70792578964371,21.3916673910894,53611.049101667944,76462.97617672462,3.27
-0.049654827867642415,0.0804797215429619,0.0037854117839999993,4303.255218274736,485372.1441111675,93.61771750858925,21.26049321321654,53470.056006314095,76299.82478182524,3.2800000000000002
-0.049338157988499796,0.0799863399630769,0.0037854117839999993,4265.61029017893,481928.6029921876,93.52769821597094,21.130155588662614,53329.23461866127,76136.85669082099,3.29
-0.049023552167081166,0.07949610444140609,0.0037854117839999993,4228.285298520729,478510.01981983683,93.43786755289845,21.00064906476397,53188.58487760562,75974.0720472741,3.3000000000000003
-0.04871099698448509,0.07900899447156123,0.0037854117839999993,4191.277570576791,475116.2157325833,93.34822515953377,20.871968224305938,53048.1067201205,75811.47099063927,3.31
-0.0484004791064186,0.07852498968049705,0.0037854117839999993,4154.584455399698,471747.01305884635,93.25877067511485,20.744107685299333,52907.800081272166,75649.05365629078,3.3200000000000003
-0.048091985282685656,0.07804406982767019,0.0037854117839999993,4118.203323648823,468402.23531157966,93.16950373798,20.617062100758286,52767.66489423559,75486.82017554645,3.33
-0.047785502346698025,0.07756621480420321,0.0037854117839999993,4082.1315674223897,465081.70718159724,93.080423985592,20.49082615847936,52627.70109031006,75324.77067572571,3.34
-0.04748101721496773,0.07709140463205354,0.0037854117839999993,4046.3666000907133,461785.2545319471,92.9915310545616,20.365394580822056,52487.90859893465,75162.90528015922,3.35
-0.0471785168866184,0.07661961946318735,0.0037854117839999993,4010.9058561306406,458512.70439105673,92.90282458067037,20.24076212449054,52348.28734770368,75001.22410823207,3.36
-0.04687798844287857,0.07615083957875857,0.0037854117839999993,3975.746790961166,455263.8849468342,92.81430419889402,20.116923580316772,52208.837262382025,74839.72727541639,3.37
-0.04657941904659274,0.07568504538829264,0.0037854117839999993,3940.886880780223,452038.62554092275,92.72596954342524,19.993873773044886,52069.55826692045,74678.41489331135,3.38
-0.04628279594173688,0.07522221742887528,0.0037854117839999993,3906.3236224026277,448836.7566621705,92.63782024769532,19.871607561116868,51930.45028347066,74517.28706965913,3.39
-0.04598810645292334,0.07476233636434604,0.0037854117839999993,3872.054533099202,445658.109940119,92.54985594439663,19.75011983645953,51791.513232400466,74356.34390838868,3.4
-0.04569533798490823,0.07430538298449696,0.0037854117839999993,3838.077150437043,442502.51813985955,92.46207626550462,19.629405524272805,51652.74703230879,74195.58550964833,3.41
-0.04540447802212365,0.07385133820427572,0.0037854117839999993,3804.389032120929,439369.8151548177,92.37448084229914,19.509459582819257,51514.15160004059,74035.01196983544,3.42
-0.04511551412817807,0.07340018306299394,0.0037854117839999993,3770.98775583588,436259.83600130747,92.28706930538503,19.390277003214916,51375.72685070173,73874.62338162333,3.43
-0.0448284339453879,0.07295189872354006,0.0037854117839999993,3737.870919090845,433172.41681198863,92.19984128471397,19.271852809221368,51237.47269767376,73714.41983399601,3.44
-0.04454322519429412,0.07250646647159713,0.0037854117839999993,3705.0361390635207,430107.39482999523,92.11279640960497,19.154182057039094,51099.38905262871,73554.40141228952,3.45
-0.04425987567319164,0.07206386771486521,0.0037854117839999993,3672.481052446281,427064.60840315017,92.02593430876414,19.03725983510206,50961.475825543675,73394.56819819899,3.46
-0.0439783732576629,0.07162408398228859,0.0037854117839999993,3640.203315293227,424043.89697678044,91.93925461030562,18.921081263873564,50823.73292471548,73234.92026983341,3.47
-0.04369870590009107,0.07118709692328767,0.0037854117839999993,3608.2006028683463,421045.1010891616,91.85275694177118,18.80564149564334,50686.160256775176,73075.45770173054,3.48
-0.04342086162921859,0.07075288830699548,0.0037854117839999993,3576.4706094947596,418068.0623638239,91.76644093014976,18.690935714325843,50548.75772670254,72916.18056489376,3.49
-0.043144828549657156,0.07032144002149891,0.0037854117839999993,3545.011048405078,415112.62350482633,91.68030620189747,18.57695913525981,50411.52523784048,72757.08892682672,3.5
-0.04287059484144866,0.06989273407308443,0.0037854117839999993,3513.8196515928253,412178.62828935054,91.59435238295599,18.463707005009006,50274.462691909364,72598.18285155283,3.5100000000000002
-0.0425981487595848,0.06946675258548858,0.0037854117839999993,3482.8941696649654,409265.92156374454,91.50857909877229,18.351174601164235,50137.56998902137,72439.46239964763,3.52
-0.04232747863358613,0.06904347779915272,0.0037854117839999993,3452.2323716954697,406374.34923495934,91.42298597431657,18.239357232146435,50000.84702769469,72280.92762827124,3.5300000000000002
-0.04205857286700759,0.06862289207048265,0.0037854117839999993,3421.8320450799843,403503.7582662923,91.33757263410166,18.128250237011116,49864.293704867705,72122.57859120316,3.54
-0.04179141993701785,0.06820497787111247,0.0037854117839999993,3391.6909953915288,400653.9966701546,91.25233870220048,18.01784898525388,49727.909915913115,71964.41533885617,3.5500000000000003
-0.04152600839393189,0.06778971778717316,0.0037854117839999993,3361.807046237271,397824.9135044243,91.16728380226472,17.908148876617215,49591.69555465203,71806.43791832156,3.56
-0.04126232686080581,0.0673770945185651,0.0037854117839999993,3332.1780391163115,395016.3588623231,91.08240755754201,17.7991453408983,49455.650513367895,71648.64637338264,3.5700000000000003
-0.0410003640329265,0.06696709087823584,0.0037854117839999993,3302.8018332785605,392228.18387096236,90.99770959089419,17.690833837758206,49319.77468282057,71491.04074455528,3.58
-0.04074010867744807,0.06655968979146136,0.0037854117839999993,3273.67630558459,389460.24068197823,90.91318952481474,17.58320985653205,49184.06795226012,71333.621069117,3.59
-0.04048154963289919,0.06615487429513237,0.0037854117839999993,3244.799350366551,386712.3824679275,90.82884698144494,17.476268916040436,49048.53020944069,71176.38738111645,3.6
-0.04022467580878878,0.06575262753704447,0.0037854117839999993,3216.1688792900895,383984.4634144927,90.74468158259208,17.370006564401947,48913.161340634295,71019.33971142891,3.61
-0.0399694761851447,0.06535293277519302,0.0037854117839999993,3187.782821217283,381276.3387159592,90.66069294974561,17.264418378846848,48777.96123064452,70862.47808776269,3.62
-0.039715939812109045,0.06495577337707194,0.0037854117839999993,3159.639122070578,378587.8645685769,90.57688070409395,17.159499965531875,48642.929762820226,70705.80253469787,3.63
-0.03946405580950107,0.06456113281897692,0.0037854117839999993,3131.7357446977294,375918.8981650475,90.49324446654046,17.055246959356147,48508.06681906913,70549.31307370879,3.64
-0.03921381336640092,0.06416899468531291,0.0037854117839999993,3104.0706687377274,373269.297687822,90.40978385772006,16.951655023778233,48373.37227987135,70393.00972319195,3.65
-0.038965201740716424,0.06377934266790575,0.0037854117839999993,3076.6418904877237,370638.92230521265,90.32649849801474,16.84871985063429,48238.846024292965,70236.89249849237,3.66
-0.03871821025879869,0.06339216056531775,0.0037854117839999993,3049.447422770911,368027.6321627475,90.24338800756985,16.746437159957278,48104.48792999939,70080.96141193868,3.67
-0.038472828314981174,0.06300743228216794,0.0037854117839999993,3022.4852948054076,365435.2883802904,90.1604520063095,16.644802699797363,47970.297873268784,69925.21647286066,3.68
-0.03822904537121723,0.06262514182845577,0.0037854117839999993,2995.7535520740757,362861.7530440872,90.07769011395138,16.54381224604329,47836.275729005334,69769.65768761211,3.69
-0.03798685095663484,0.062245273318889426,0.0037854117839999993,2969.2502561953283,360306.88920148683,89.99510195002271,16.44346160224492,47702.421370752614,69614.28505961562,3.7
-0.037746234667138875,0.06186781097221804,0.0037854117839999993,2942.973484794875,357770.56085595174,89.91268713387494,16.343746599436816,47568.734670706675,69459.0985893674,3.71
-0.03750718616502028,0.06149273911056784,0.0037854117839999993,2916.9213313784157,355252.6329607488,89.83044528469857,16.244663095962892,47435.21549972927,69304.09827447958,3.72
-0.03726969517854523,0.06112004215878238,0.0037854117839999993,2891.0919052052777,352752.9714131935,89.74837602153737,16.1462069773021,47301.863727360906,69149.2841096937,3.73
-0.037033751501555856,0.060749704643766826,0.0037854117839999993,2865.483331162989,350271.4430487052,89.66647896330359,16.048374155895225,47168.679221833874,68994.65608691718,3.74
-0.036799344993070165,0.060381711193836125,0.0037854117839999993,2840.0937496427823,347807.9156358843,89.58475372879168,15.951160570972677,47035.661850085235,68840.21419524073,3.75
-0.036566465576901054,0.060016046538067115,0.0037854117839999993,2814.9213164160146,345362.25786977366,89.5031999366926,15.85456218838334,46902.8114777697,68685.95842097308,3.7600000000000002
-0.03633510324124677,0.05965269550565465,0.0037854117839999993,2789.964202511514,342934.3393671985,89.42181720560764,15.758575000424488,46770.12796927249,68531.88874765794,3.77
-0.03610524803831899,0.05929164302527146,0.0037854117839999993,2765.2205940938275,340524.0306618967,89.34060515406219,15.663195025672659,46637.61118772214,68378.00515609754,3.7800000000000002
-0.035876890083968924,0.05893287412443177,0.0037854117839999993,2740.6886923423635,338131.20319492836,89.25956340051859,15.568418308815561,46505.26099500309,68224.30762438534,3.79
-0.0356500195572355,0.058576373928859414,0.0037854117839999993,2716.3667133314816,335755.72931449395,89.1786915633914,15.474240920485132,46373.0772517686,68070.79612792903,3.8000000000000003
-0.03542462670005581,0.05822212766185886,0.0037854117839999993,2692.2528879114066,333397.4822672359,89.09798926105825,15.380658957091383,46241.059817453104,67917.47063947112,3.81
-0.0352007018168318,0.05787012064369054,0.0037854117839999993,2668.345461590072,331056.3361922883,89.0174561118735,15.287668540657386,46109.20855028485,67764.33112910345,3.8200000000000003
-0.03497823527404639,0.05752033829095008,0.0037854117839999993,2644.64269441585,328732.1661175792,88.93709173418442,15.195265818655276,45977.52330729848,67611.37756434224,3.83
-0.03475721749992036,0.057172766115950874,0.0037854117839999993,2621.1428608611195,326424.84795395285,88.85689574633841,15.103446963843151,45846.003944347125,67458.60991007701,3.84
-0.034537638984032136,0.05682738972611055,0.0037854117839999993,2597.844249706731,324134.2584874891,88.77686776669869,15.012208174102986,45714.65031611501,67306.02812864128,3.85
-0.03431949027691047,0.056484194823341445,0.0037854117839999993,2574.745163927347,321860.2753769398,88.69700741365634,14.921545672279615,45583.462276129736,67153.6321798289,3.86
-0.03410276198971567,0.05614316720344429,0.0037854117839999993,2551.8439205776112,319602.77714698785,88.61731430564237,14.831455706020568,45452.43967677441,67001.42202091285,3.87
-0.03388744479385126,0.055804292755505774,0.0037854117839999993,2529.138850679179,317361.64318272774,88.53778806114013,14.741934547616916,45321.582369299875,66849.39760667607,3.88
-0.03367352942059834,0.05546755746129979,0.0037854117839999993,2506.6282991086023,315136.75372413755,88.45842829869635,14.652978493845097,45190.89020383671,66697.55888942925,3.89
-0.03346100666075141,0.055132947394692274,0.0037854117839999993,2484.310624486052,312927.9898620072,88.3792346369337,14.564583865809693,45060.363029407345,66545.90581903195,3.9
-0.033249867364281364,0.05480044872104946,0.0037854117839999993,2462.184199064864,310735.2335302937,88.30020669456167,14.476747008787108,44930.00069393797,66394.43834291752,3.91
-0.0330401024399382,0.05447004769665008,0.0037854117839999993,2440.2474086219427,308558.36750252463,88.22134409038875,14.389464292070288,44799.803044270484,66243.15640612553,3.92
-0.032831702854925704,0.054141730668100824,0.0037854117839999993,2418.4986523489597,306397.27538682957,88.1426464433332,14.302732108814304,44669.76992617431,66092.05995130807,3.93
-0.032624659634553674,0.053815484071755286,0.0037854117839999993,2396.9363427443805,304251.8416186077,88.06411337243426,14.216546875882843,44539.901184358154,65941.14891876573,3.94
-0.03241896386185139,0.05349129443313677,0.0037854117839999993,2375.558905506316,302121.95145705156,87.98574449686308,14.130905033695743,44410.19666248169,65790.42324645973,3.95
-0.032214606677248965,0.05316914836636428,0.0037854117839999993,2354.3647794261715,300007.4909793893,87.90753943593387,14.045803046077348,44280.65620316731,65639.88287004466,3.96
-0.032011579278221194,0.05284903257358207,0.0037854117839999993,2333.3524162830954,297908.34707548935,87.82949780911457,13.961237400105816,44151.27964801159,65489.527722884995,3.97
-0.031809872918939226,0.052530933844392676,0.0037854117839999993,2312.520280739232,295824.4074430531,87.75161923603676,13.877204605963335,44022.06683759684,65339.35773607628,3.98
-0.03160947890993363,0.05221483905529334,0.0037854117839999993,2291.866850235761,293755.56058134837,87.67390333650668,13.793701196787246,43893.01761150254,65189.372838466734,3.99
-0.03141038861773418,0.051900735169115995,0.0037854117839999993,2271.390614889735,291701.6957877035,87.59634973051543,13.710723728522108,43764.131808316786,65039.57295668398,4.0
-0.03121259346455898,0.05158860923447041,0.0037854117839999993,2251.09007739168,289662.7031510307,87.51895803824887,13.628268779772577,43635.40926564753,64889.95801515024,4.01
-0.031016084927953273,0.051278448385190877,0.0037854117839999993,2230.963752903988,287638.4735472687,87.44172788009766,13.546332951657257,43506.84982013391,64740.52793610953,4.0200000000000005
-0.030820854540463374,0.05097023983978624,0.0037854117839999993,2211.0101689600715,285628.8986344832,87.36465887666759,13.464912867663395,43378.453307457385,64591.282639645666,4.03
-0.030626893889306193,0.05066397090089318,0.0037854117839999993,2191.227865364285,283633.870847217,87.28775064878835,13.384005173502464,43250.21956235284,64442.22204370363,4.04
-0.03043419461602676,0.050359628954732914,0.0037854117839999993,2171.6153940926124,281653.28339195414,87.21100281752388,13.303606536966633,43122.148418619734,64293.34606411061,4.05
-0.03024274841617718,0.05005720147057114,0.0037854117839999993,2152.171319194101,279687.0302417856,87.1344150041816,13.223713647786106,42994.23970913301,64144.654614599596,4.0600000000000005
-0.030052547038982698,0.04975667600018131,0.0037854117839999993,2132.8942166930556,277735.0061314048,87.05798683032174,13.144323217487328,42866.49326585408,63996.14760682317,4.07
-0.029863582287015134,0.04945804017731116,0.0037854117839999993,2113.782674491972,275797.10655278957,86.98171791776625,13.065431979252054,42738.90891984168,63847.82495038657,4.08
-0.02967584601587965,0.049161281717152366,0.0037854117839999993,2094.835292275207,273873.2277491939,86.90560788860847,12.987036687777263,42611.48650126262,63699.68655285162,4.09
-0.02948933013387352,0.04886638841581363,0.0037854117839999993,2076.0506814133937,271963.2667108512,86.82965636522117,12.909134119135938,42484.22583940261,63551.732319768766,4.1
-0.02930402660167589,0.04857334814979687,0.0037854117839999993,2057.427464868583,270067.12117010966,86.7538629702665,12.831721070638713,42357.12676267688,63403.962154701614,4.11
-0.029119927432029506,0.04828214887547658,0.0037854117839999993,2038.9642771001022,268184.68959644577,86.67822732670359,12.754794360696318,42230.18909864078,63256.375959227116,4.12
-0.028937024689421113,0.04799277862858237,0.0037854117839999993,2020.6597639711476,266315.87119126355,86.60274905779794,12.67835082868289,42103.41267400034,63108.97363298096,4.13
-0.028755310489759895,0.047705225523684766,0.0037854117839999993,2002.5125826560832,264460.5658833956,86.52742778712889,12.602387334800133,41976.797314622745,62961.755073651715,4.14
-0.028574777000069152,0.047419477753684075,0.0037854117839999993,1984.5214015484576,262618.6743253307,86.45226313859933,12.526900759942286,41850.342845546795,62814.72017702245,4.15
-0.028395416438192662,0.04713552358930215,0.0037854117839999993,1966.6849001697067,260790.097885732,86.37725473644252,12.45188800556187,41724.04909099311,62667.86883698129,4.16
-0.02821722107243634,0.04685335137857778,0.0037854117839999993,1949.0017690785912,258974.7386470835,86.30240220523083,12.377345993536377,41597.91587437459,62521.20094553025,4.17
-0.02804018322130214,0.04657294954636476,0.0037854117839999993,1931.4707097813061,257172.49940038356,86.227705169884,12.303271666035679,41471.94301830657,62374.71639282763,4.18
-0.02786429525317101,0.04629430659383305,0.0037854117839999993,1914.0904346422806,255383.28363953598,86.1531632556761,12.229661985390242,41346.13034461693,62228.41506718365,4.19
-0.027689549585981566,0.046017411097973235,0.0037854117839999993,1896.8596667956824,253606.99555833449,86.07877608824433,12.156513933960227,41220.47767435632,62082.29685509692,4.2
-0.02751593868695623,0.045742251711103674,0.0037854117839999993,1879.7771400575798,251843.54004431804,86.00454329359567,12.083824514005286,41094.984827807995,61936.36164126313,4.21
-0.027343455072272937,0.045468817160380946,0.0037854117839999993,1862.8415988388006,250092.8226736932,85.93046449811509,12.011590747555235,40969.65162449793,61790.609308603685,4.22
-0.027172091306757157,0.04519709624731338,0.0037854117839999993,1846.0517980584652,248354.7497092672,85.85653932857234,11.939809676281545,40844.477883204694,61645.03973826259,4.23
-0.027001840003628538,0.04492707784727709,0.0037854117839999993,1829.4065030581664,246629.22809306206,85.78276741213016,11.868478361369496,40719.463421969296,61499.65280965592,4.24
-0.026832693824154413,0.044658750909035545,0.0037854117839999993,1812.9044895168336,244916.16544321214,85.70914837635034,11.797593883391249,40594.608058104895,61354.448400464906,4.25
-0.02666464547738037,0.04439210445426174,0.0037854117839999993,1796.5445433662474,243215.47004954406,85.63568184920166,11.727153342179628,40469.9116082066,61209.42638666764,4.26
-0.026497687719839014,0.04412712757706335,0.0037854117839999993,1780.3254607072033,241527.0508676198,85.56236745906642,11.657153856702676,40345.373888161055,61064.586642551905,4.2700000000000005
-0.026331813355232093,0.04386380944351103,0.0037854117839999993,1764.2460477263426,239850.81751636916,85.48920483474737,11.587592564939042,40220.99471315607,60919.929040726776,4.28
-0.02616701523417826,0.043602139291169247,0.0037854117839999993,1748.305120613605,238186.6802715009,85.41619360547472,11.518466623754044,40096.773897690146,60775.45345216316,4.29
-0.02600328625388628,0.043342106428630386,0.0037854117839999993,1732.5015054803416,236534.55006267774,85.34333340091243,11.44977320877659,39972.71125558188,60631.159746181,4.3
-0.025840619357896992,0.04308370023505142,0.0037854117839999993,1716.8340382780525,234894.33846782646,85.2706238511651,11.381509514276777,39848.806599979434,60487.04779049262,4.3100000000000005
-0.025679007535774862,0.04282691015969367,0.0037854117839999993,1701.3015647177642,233265.95770978509,85.19806458678417,11.313672753044317,39725.05974336985,60343.11745120227,4.32
-0.02551844382284283,0.04257172572146524,0.0037854117839999993,1685.902940190027,231649.3206514899,85.12565523877439,11.24626015626765,39601.47049758831,60199.36859283361,4.33
-0.025358921299891965,0.04231813650846632,0.0037854117839999993,1670.6370296855384,230044.34079119575,85.05339543860025,11.179268973413839,39478.03867382735,60055.801078349716,4.34
-0.025200433092892893,0.04206613217753739,0.0037854117839999993,1655.5027077163882,228450.9322586903,84.98128481819151,11.112696472109201,39354.76408264601,59912.41476914868,4.3500000000000005
-0.025042972372726156,0.041815702453810125,0.0037854117839999993,1640.4988582379171,226869.0098112232,84.90932300995058,11.046539938020686,39231.646533979,59769.20952511747,4.36
-0.024886532354908765,0.04156683713026104,0.0037854117839999993,1625.6243745711756,225298.4888280746,84.83750964675671,10.980796674737949,39108.685837145546,59626.18520461243,4.37
-0.02473110629929698,0.04131952606726807,0.0037854117839999993,1610.8781593260073,223739.28530773375,84.76584436197325,10.91546400365622,38985.881800858566,59483.34166449306,4.38
-0.02457668750983767,0.04107375919216969,0.0037854117839999993,1596.259124324716,222191.31586282793,84.69432678945304,10.850539263859833,38863.234233233445,59340.678760144874,4.39
-0.024423269334279962,0.040829526498826894,0.0037854117839999993,1581.7661905263358,220654.49771530816,84.6229565635437,10.786019812006508,38740.74294179686,59198.1963454745,4.4
-0.02427084516389249,0.04058681804718797,0.0037854117839999993,1567.3982879515086,219128.7486939021,84.55173331909405,10.721903022212386,38618.40773349574,59055.89427295557,4.41
-0.024119408433223084,0.040345623962855744,0.0037854117839999993,1553.154355607922,217613.9872287907,84.48065669145888,10.658186285937697,38496.22841470579,58913.77239361697,4.42
-0.02396895261980887,0.04010593443665766,0.0037854117839999993,1539.033341416354,216110.1323472336,84.4097263165046,10.594867011873196,38374.20479124021,58771.8305570759,4.43
-0.023819471243904884,0.03986773972421861,0.0037854117839999993,1525.0342021372949,214617.10367017108,84.33894183061476,10.531942625827314,38252.336668358366,58630.068611548406,4.44
-0.023670957868231455,0.039631030145536296,0.0037854117839999993,1511.15590329814,213134.82140847394,84.2683028706949,10.469410570613974,38130.62385077426,58488.48640385909,4.45
-0.0235234060977161,0.039395796084559134,0.0037854117839999993,1497.3974191209527,211663.20635734138,84.1978090741783,10.407268305941097,38009.06614266504,58347.0837794742,4.46
-0.023376809579202955,0.039162027988767105,0.0037854117839999993,1483.757732450807,210202.17989364918,84.12746007903056,10.345513308299859,37887.663347679416,58205.860582501955,4.47
-0.023231162001216787,0.03892971636875494,0.0037854117839999993,1470.2358346846836,208751.663971172,84.05725552375453,10.284143070854599,37766.415268946,58064.81665570866,4.48
-0.023086457093689432,0.03869885179781805,0.0037854117839999993,1456.830725700934,207311.5811170302,83.98719504739579,10.223155103333417,37645.32170908167,57923.95184054297,4.49
-0.022942688627709543,0.03846942491154095,0.0037854117839999993,1443.5414137892938,205881.8544276174,83.91727828954697,10.162546931919456,37524.38247019977,57783.265977147224,4.5
-0.022799850415263875,0.03824142640738831,0.0037854117839999993,1430.36691558145,204462.40756441292,83.8475048903526,10.102316099142866,37403.597353918274,57642.75890436991,4.51
-0.022657936308977437,0.03801484704429854,0.0037854117839999993,1417.3062559821606,203053.16474957264,83.7778744905139,10.04246016377344,37282.96616136794,57502.430459783194,4.5200000000000005
-0.022516940201850643,0.037789677642280035,0.0037854117839999993,1404.3584681009204,201654.05076379416,83.70838673129293,9.982976700713953,37162.488693200416,57362.280479694724,4.53
-0.022376830982264242,0.03756590933245739,0.0037854117839999993,1391.5226075504067,200264.99249501328,83.63904133232693,9.923863367055391,37042.164885068145,57222.30895675879,4.54
-0.022236804041630698,0.03734354129204108,0.0037854117839999993,1378.798194839596,198885.96689539222,83.56984050656118,9.865119945439755,36921.99901602409,57082.520935208406,4.55
-0.022096477216612117,0.03712257651987496,0.0037854117839999993,1366.1849686064797,197516.97456940424,83.50078768919686,9.80674722807778,36801.997508848595,56942.9239522217,4.5600000000000005
-0.02195585341367421,0.036903017985738217,0.0037854117839999993,1353.68266369407,196158.0158263729,83.4318863515214,9.74874599950213,36682.16686822804,56803.52563954948,4.57
-0.0218149355671393,0.03668486863006682,0.0037854117839999993,1341.2910111759388,194809.090681164,83.3631400009863,9.69111703649381,36562.51368109358,56664.333723884665,4.58
-0.021673726638667568,0.03646813136368014,0.0037854117839999993,1329.0097383830018,193470.19885451178,83.29455218127448,9.633861108009947,36443.04461693938,56525.35602721111,4.59
-0.021532229616710603,0.036252809067513034,0.0037854117839999993,1316.8385689315596,192141.3397726392,83.22612647235711,9.576978975113013,36323.7664281196,56386.60046710777,4.6000000000000005
-0.021390447515923644,0.036038904592353795,0.0037854117839999993,1304.7772227526293,190822.51256922923,83.15786649054021,9.520471390901603,36204.68595012341,56248.07505704424,4.61
-0.021248383376617833,0.035826420758587614,0.0037854117839999993,1292.825416122541,189513.7160845828,83.08977588850107,9.464339100442665,36085.81010182687,56109.78790664282,4.62
-0.021106040264116513,0.03561536035594645,0.0037854117839999993,1280.9828616948546,188214.9488667918,83.02185835531193,9.408582840705412,35967.145885721126,55971.74722191261,4.63
-0.020963421268141304,0.03540572614326504,0.0037854117839999993,1269.2492685335858,186926.2091727096,82.95411761645379,9.353203340496878,35848.700388115765,55833.96130545067,4.64
-0.02082052950217303,0.035197520848243305,0.0037854117839999993,1257.6243421477525,185647.4949681275,82.88655743381678,9.298201320399153,35730.4807793166,55696.43855662579,4.65
-0.020677368102763386,0.034990747167215674,0.0037854117839999993,1246.1077845272696,184378.80392861945,82.81918160568975,9.243577492708434,35612.49431377679,55559.1874717304,4.66
-0.020533940228841967,0.03478540776492726,0.0037854117839999993,1234.699294180194,183120.1334419654,82.75199396673518,9.189332561375908,35494.74833022059,55422.21664406482,4.67
-0.02039024906105802,0.03458150527431668,0.0037854117839999993,1223.3985661713102,181871.48060753854,82.68499838795297,9.135467221950373,35377.25025173833,55285.53476404966,4.68
-0.020246297800991582,0.03437904229630676,0.0037854117839999993,1212.20529216211,180632.84223735455,82.6181987766293,9.081982161522951,35260.007585852196,55149.1506192562,4.69
-0.02010208967039278,0.03417802139960283,0.0037854117839999993,1201.119160452167,179404.21485909412,82.5515990762725,9.028878058673799,35143.02792455167,55013.07309441792,4.7
-0.01995762791047845,0.033978445120498045,0.0037854117839999993,1190.1398560218636,178185.59471566923,82.48520326653335,8.976155583420685,35026.31894429721,54877.31117139699,4.71
-0.019812915781068027,0.033780315962687366,0.0037854117839999993,1179.26706057656,176976.97776798467,82.4190153631131,8.923815397169845,34909.88840599182,54741.87392914616,4.72
-0.01966795655982293,0.03358363639708914,0.0037854117839999993,1168.5004525921424,175778.3596953748,82.3530394176533,8.871858152668853,34793.74415491892,54606.770543576364,4.73
-0.019522753541362885,0.03338840886167551,0.0037854117839999993,1157.8397073620224,174589.7358973201,82.28727951761192,8.820284493961811,34677.894120646015,54472.01028742442,4.74
-0.019377310036408364,0.033194635761311424,0.0037854117839999993,1147.284497045564,173411.1014970068,82.22173978612416,8.76909505634683,34562.34631689292,54337.60253008107,4.75
-0.019231629370990128,0.03300231946760152,0.0037854117839999993,1136.834490717897,172242.45134017654,82.15642438184449,8.718290466335572,34447.10884136283,54203.55673734713,4.76
-0.019085714885405187,0.03281146231874747,0.0037854117839999993,1126.4893544212582,171083.77999942872,82.09133749877475,8.667871341615573,34332.18987553677,54069.88247118258,4.7700000000000005
-0.01893956993340958,0.03262206661941338,0.0037854117839999993,1116.2487512177163,169935.08177509194,82.02648336607271,8.617838291014678,34217.59768442865,53936.58938937373,4.78
-0.018793197881217718,0.0324341346406012,0.0037854117839999993,1106.1123412433915,168796.35069774638,81.96186624784424,8.568191914468137,34103.340616301044,53803.68724518448,4.79
-0.018646602106557046,0.03224766861953563,0.0037854117839999993,1096.0797817641255,167667.58053077484,81.89749044291796,8.518932802988187,33989.427102340065,53671.18588696273,4.8
-0.018499785997701385,0.03206267075955862,0.0037854117839999993,1086.150727232609,166548.76477154196,81.83336028459887,8.470061538636195,33875.86565628824,53539.09525764813,4.8100000000000005
-0.018352752952396474,0.03187914323003466,0.0037854117839999993,1076.3248293470244,165439.89665599904,81.76948014040663,8.42157869449763,33762.66487403509,53407.425394299054,4.82
-0.01820550637696001,0.031697088166265056,0.0037854117839999993,1066.6017371110952,164340.9691576594,81.7058544117918,8.37348483465942,33649.833433162814,53276.18642753532,4.83
-0.018058049685014538,0.03151650766941491,0.0037854117839999993,1056.98109689573,163251.97499538382,81.64248753383399,8.325780514190663,33537.3800924483,53145.388580915176,4.84
-0.017910386296737017,0.03133740380644754,0.0037854117839999993,1047.462552501986,162172.90663043887,81.57938397491819,8.2784662791253,33425.31369131718,53015.04217028595,4.8500000000000005
-0.01776251963740593,0.03115977861007348,0.0037854117839999993,1038.0457452257099,161103.7562737418,81.51654823639258,8.231542666448647,33313.64314925285,52885.15760306616,4.86
-0.01761445313657029,0.030983634078707776,0.0037854117839999993,1028.7303139235164,160044.51588650176,81.45398485220437,8.185010204086103,33202.377465155674,52755.74537748401,4.87
-0.017466190226763764,0.030808972176440137,0.0037854117839999993,1019.5158950803379,158995.177185628,81.39169838851348,8.138869410895284,33091.52571665373,52626.816081735255,4.88
-0.017317734342516614,0.03063579483301497,0.0037854117839999993,1010.4021228783782,157955.73164279576,81.32969344328546,8.093120796660726,32981.09705936235,52498.38039310658,4.89
-0.01716908891888404,0.03046410394382613,0.0037854117839999993,1001.3886292677117,156926.17049261628,81.267974645863,8.047764862092514,32871.100726094184,52370.44907704171,4.9
-0.017020257390607398,0.030293901369920058,0.0037854117839999993,992.4750440381822,155906.4847328334,81.20654665651277,8.002802098827107,32761.546026014585,52243.03298612322,4.91
-0.016871243190666158,0.030125188938013397,0.0037854117839999993,983.6609948929134,154896.66512865102,81.1454141659505,7.95823298943199,32652.44234374521,52116.143059005524,4.92
-0.016722049749101738,0.02995796844052238,0.0037854117839999993,974.9461075232736,153896.7022173489,81.08458189484378,7.914058007413438,32543.799138412916,51989.79031930819,4.93
