volume [m^3],pressure [Pa],temp [degK],liq_sp_intenergy [J/kg],liquid_sat_density [kg/m^3],vapor_sat_sp_inenergy [J/kg],vapor_sat_density [kg/m^3],x [-],total_mass [kg],total_inenergy [J],total_mdot [kg/s],total_inenergy_dot [J/s],time [s]
0.008963947725436136,4512462.492638066,288.23321134883446,195744.17347453802,820.1557432834138,356026.58532599715,134.5512845832069,0.03484407403177068,6.243343178241191,1256966.44891403,-0.509522561282179,-102541.19525599465,1.817
0.008963947725436136,4512322.032907352,288.2318756776515,195740.9700554838,820.1646467325716,356027.41712764674,134.54558627357912,0.03486322464649953,6.242833673744108,1256863.913104088,-0.5095044970835755,-102535.80994215021,1.818
0.008963947725436136,4512181.578384557,288.2305400245966,195737.76673432018,820.1735497691255,356028.24883728573,134.5398883581139,0.034882375481790566,6.242324187310243,1256761.3826790813,-0.5094864338650342,-102530.42500670487,1.819
0.008963947725436136,4512041.129068987,288.2292043896649,195734.56351102912,820.1824523931454,356029.08045492676,134.53419083675072,0.0349015265380493,6.241814718938616,1256658.8576386317,-0.5094683716264116,-102525.04044960282,1.82
0.008963947725436136,4511900.684959917,288.2278687728523,195731.36038559244,820.1913546047025,356029.9119805843,134.5284937094261,0.034920677815681825,6.241305268628248,1256556.337982361,-0.5094503103675541,-102519.6562707863,1.821
0.008963947725436136,4511760.246056795,288.22653317415427,195728.15735799147,820.2002564038701,356030.74341427244,134.5227969760754,0.034939829315097086,6.24079583637816,1256453.8237098907,-0.5094322500883199,-102514.27247019966,1.822
0.008963947725436136,4511619.812358914,288.2251975935663,195724.9544282076,820.2091577907192,356031.574756005,134.51710063663506,0.03495898103670363,6.2402864221873715,1256351.314820843,-0.5094141907885661,-102508.88904778907,1.823
0.008963947725436136,4511479.383865538,288.2238620310839,195721.7515962229,820.2180587653213,356032.4060057966,134.51140469104112,0.034978132980906185,6.239777026054903,1256248.8113148396,-0.5093961324681452,-102503.5060034975,1.824
0.008963947725436136,4511338.96057605,288.2225264867028,195718.54886201804,820.2269593277499,356033.23716366023,134.50570913923198,0.0349972851481176,6.239267647979776,1256146.3131915024,-0.5093780751269076,-102498.12333726756,1.825
0.008963947725436136,4511198.542489732,288.2211909604184,195715.3462255759,820.2358594780741,356034.06822961033,134.50001398114395,0.0350164375387381,6.238758287961011,1256043.8204504533,-0.509360018764713,-102492.74104904561,1.826
0.008963947725436136,4511058.129605967,288.2198554522265,195712.1436868769,820.2447592163683,356034.8992036612,134.49431921671172,0.03503559015318158,6.23824894599763,1255941.3330913146,-0.5093419633814088,-102487.35913877306,1.827
0.008963947725436136,4510917.721924077,288.21851996212234,195708.94124590338,820.2536585427022,356035.7300858261,134.48862484587482,0.035054742991851746,6.237739622088653,1255838.8511137082,-0.5093239089768556,-102481.9776063961,1.828
0.008963947725436136,4510777.319443357,288.21718449010154,195705.73890263707,820.2625574571474,356036.56087611953,134.48293086856768,0.03507389605515497,6.237230316233102,1255736.3745172564,-0.509305855550907,-102476.59645185908,1.829
0.008963947725436136,4510636.922163184,288.21584903615997,195702.5366570587,820.2714559597772,356037.3915745551,134.47723728472815,0.03509304934350427,6.236721028429999,1255633.9033015813,-0.5092878031034125,-102471.21567510405,1.83
0.008963947725436136,4510496.530082803,288.21451360029283,195699.33450915117,820.2803540506609,356038.22218114696,134.47154409429314,0.03511220285729949,6.2362117586783645,1255531.4374663052,-0.5092697516342327,-102465.83527607747,1.831
