isentropic_mdot [kg/s],isentropic_tank.mass [kg],isentropic_tank.volume [m^3],isentropic_tank.inenergy [J],isentropic_tank.pressure [Pa],isentropic_tank.temperature [degK],isentropic_tank.density [kg/m^3],isentropic_tank.sp_inenergy [J/kg],isentropic_tank.sp_enthalpy [J/kg],time [s]
-0.019659723172884436,0.0891867670107411,0.0037854117839999993,10677.483413635455,1128936.858951003,168.9772887987174,23.56065128441549,119720.48961422186,167636.6887601153,4.866
-0.01965444622323399,0.08916711256451786,0.0037854117839999993,10674.188754428904,1128584.2734332015,168.9617987584954,23.55545912901873,119709.929450788,167621.7220951887,4.867
-0.019649170973621972,0.08914746339354422,0.0037854117839999993,10670.895273569393,1128231.8170673382,168.9463110123509,23.55026836719549,119699.37076574347,167606.75761484267,4.868
-0.019643897423394528,0.08912781949612084,0.0037854117839999993,10667.602970571246,1127879.4897980774,168.93082555977173,23.545078998496837,119688.81355877375,167591.79531857514,4.869
-0.019638625571897925,0.08910818087054893,0.0037854117839999993,10664.311844949085,1127527.2915701182,168.91534240024714,23.539891022474016,119678.2578295652,167576.83520588544,4.87
-0.019633355418478795,0.08908854751513044,0.0037854117839999993,10661.021896217757,1127175.2223281874,168.89986153326635,23.534704438678435,119667.70357780422,167561.87727627292,4.871
-0.019628086962484085,0.08906891942816797,0.0037854117839999993,10657.733123892313,1126823.282017038,168.88438295831844,23.529519246661696,119657.15080317696,167546.9215292367,4.872
-0.019622820203261022,0.0890492966079647,0.0037854117839999993,10654.4455274881,1126471.4705814545,168.8689066748935,23.524335445975545,119646.5995053705,167531.96796427702,4.873
-0.019617555140157155,0.08902967905282456,0.0037854117839999993,10651.15910652062,1126119.7879662435,168.85343268248073,23.519153036171925,119636.04968407105,167517.01658089328,4.874
-0.01961229177252029,0.08901006676105204,0.0037854117839999993,10647.873860505635,1125768.234116242,168.83796098057005,23.51397201680293,119625.50133896545,167502.0673785855,4.875
-0.019607030099698563,0.08899045973095233,0.0037854117839999993,10644.58978895916,1125416.8089763166,168.82249156865174,23.508792387420844,119614.95446974074,167487.12035685405,4.876
-0.019601770121040425,0.0889708579608313,0.0037854117839999993,10641.306891397384,1125065.5124913573,168.80702444621562,23.503614147578116,119604.40907608347,167472.17551519882,4.877
-0.01959651183589459,0.0889512614489954,0.0037854117839999993,10638.025167336777,1124714.3446062843,168.7915596127521,23.498437296827365,119593.86515768092,167457.23285312072,4.878
-0.01959125524361009,0.08893167019375178,0.0037854117839999993,10634.744616294009,1124363.305266044,168.77609706775164,23.493261834721388,119583.3227142201,167442.2923701201,4.8790000000000004
-0.019586000343536213,0.08891208419340826,0.0037854117839999993,10631.465237785947,1124012.3944156084,168.76063681070434,23.48808776081315,119572.78174538777,167427.35406569723,4.88
-0.019580747135022593,0.08889250344627324,0.0037854117839999993,10628.187031329777,1123661.6119999832,168.74517884110168,23.482915074655786,119562.2422508718,167412.41793935385,4.881
-0.01957549561741917,0.08887292795065584,0.0037854117839999993,10624.909996442846,1123310.9579641968,168.7297231584343,23.477743775802608,119551.70423035938,167397.48399059084,4.882
-0.01957024579007614,0.08885335770486576,0.0037854117839999993,10621.634132642766,1122960.4322533093,168.71426976219374,23.472573863807092,119541.1676835383,167382.55221890993,4.883
-0.01956499765234405,0.08883379270721341,0.0037854117839999993,10618.359439447306,1122610.0348123987,168.69881865187043,23.46740533822289,119530.63261009549,167367.6226238117,4.884
-0.019559751203573648,0.08881423295600985,0.0037854117839999993,10615.085916374577,1122259.765586584,168.6833698269567,23.462238198603828,119520.09900971936,167352.69520479874,4.885
-0.019554506443116116,0.08879467844956672,0.0037854117839999993,10611.813562942827,1121909.6245210022,168.66792328694382,23.457072444503897,119509.56688209741,167337.76996137257,4.886
-0.019549263370322822,0.08877512918619639,0.0037854117839999993,10608.542378670543,1121559.6115608178,168.65247903132325,23.451908075477267,119499.03622691728,167322.8468930348,4.8870000000000005
-0.01954402198454545,0.08875558516421185,0.0037854117839999993,10605.272363076518,1121209.726651231,168.6370370595876,23.446745091078277,119488.50704386759,167307.9259992885,4.888
-0.01953878228513606,0.08873604638192671,0.0037854117839999993,10602.003515679666,1120859.9697374601,168.6215973712286,23.441583490861433,119477.97933263596,167293.0072796354,4.889
-0.019533544271446917,0.08871651283765528,0.0037854117839999993,10598.735835999176,1120510.3407647526,168.6061599657382,23.43642327438142,119467.45309291052,167278.0907335779,4.89
-0.019528307942830593,0.08869698452971243,0.0037854117839999993,10595.4693235545,1120160.8396783904,168.59072484260955,23.43126444119308,119456.92832438,167263.17636061925,4.891
-0.019523073298640028,0.08867746145641378,0.0037854117839999993,10592.203977865265,1119811.4664236747,168.5752920013349,23.426106990851434,119446.40502673255,167248.2641602622,4.892
-0.019517840338228357,0.08865794361607557,0.0037854117839999993,10588.939798451367,1119462.2209459392,168.55986144140724,23.42095092291169,119435.88319965688,167233.35413200996,4.893
-0.019512609060949135,0.08863843100701461,0.0037854117839999993,10585.67678483285,1119113.1031905382,168.5444331623189,23.415796236929197,119425.36284284103,167218.446275365,4.894
-0.019507379466156043,0.08861892362754845,0.0037854117839999993,10582.414936530095,1118764.113102862,168.5290071635636,23.41064293245949,119414.84395597423,167203.54058983154,4.8950000000000005
-0.019502151553203218,0.08859942147599525,0.0037854117839999993,10579.154253063594,1118415.2506283172,168.51358344463364,23.40549100905828,119404.32653874456,167188.63707491205,4.896
-0.019496925321444997,0.0885799245506738,0.0037854117839999993,10575.8947339542,1118066.5157123536,168.4981620050236,23.400340466281442,119393.81059084173,167173.7357301115,4.897
-0.01949170077023607,0.08856043284990357,0.0037854117839999993,10572.63637872288,1117717.9083004338,168.4827428442264,23.395191303685017,119383.29611195427,167158.83655493322,4.898
-0.0194864778989314,0.08854094637200463,0.0037854117839999993,10569.379186890888,1117369.4283380548,168.46732596173604,23.390043520825223,119372.78310177146,167143.93954888152,4.899
-0.019481256706886236,0.08852146511529774,0.0037854117839999993,10566.12315797964,1117021.0757707348,168.45191135704582,23.384897117258447,119362.27155998198,167129.04471145992,4.9
-0.019476037193456076,0.08850198907810429,0.0037854117839999993,10562.868291510875,1116672.8505440284,168.4364990296505,23.37975209254125,119351.76148627563,167114.15204217358,4.901
-0.01947081935799684,0.08848251825874628,0.0037854117839999993,10559.61458700645,1116324.7526035071,168.42108897904347,23.37460844623035,119341.25288034123,167099.2615405264,4.902
-0.019465603199864588,0.08846305265554641,0.0037854117839999993,10556.36204398858,1115976.7818947828,168.40568120472028,23.36946617788265,119330.74574186902,167084.37320602423,4.9030000000000005
-0.01946038871841584,0.088443592266828,0.0037854117839999993,10553.11066197956,1115628.938363479,168.3902757061744,23.364325287055223,119320.24007054776,167069.48703817072,4.904
-0.019455175913007265,0.088424137090915,0.0037854117839999993,10549.860440501994,1115281.221955255,168.3748724829007,23.359185773305295,119309.73586606732,167054.60303647138,4.905
-0.01944996478299588,0.08840468712613202,0.0037854117839999993,10546.611379078744,1114933.6326158012,168.3594715343947,23.35404763619028,119299.23312811786,167039.7212004321,4.906
-0.01944475532773906,0.08838524237080427,0.0037854117839999993,10543.363477232835,1114586.170290829,168.34407286015121,23.348910875267748,119288.73185638915,167024.8415295581,4.907
-0.01943954754659436,0.08836580282325766,0.0037854117839999993,10540.116734487508,1114238.8349260741,168.32867645966502,23.343775490095446,119278.23205057076,167009.96402335452,4.908
-0.019434341438919697,0.08834636848181876,0.0037854117839999993,10536.871150366276,1113891.6264673064,168.3132823324317,23.338641480231303,119267.73371035293,166995.0886813273,4.909
-0.01942913700407329,0.08832693934481468,0.0037854117839999993,10533.626724392852,1113544.5448603183,168.29789047794668,23.33350884523339,119257.23683542578,166980.21550298252,4.91
-0.01942393424141358,0.08830751541057326,0.0037854117839999993,10530.383456091167,1113197.5900509297,168.28250089570557,23.32837758465996,119246.74142547941,166965.34448782587,4.9110000000000005
-0.019418733150299364,0.08828809667742298,0.0037854117839999993,10527.141344985417,1112850.7619849907,168.26711358520436,23.323247698069455,119236.24748020439,166950.4756353642,4.912
-0.01941353373008975,0.08826868314369288,0.0037854117839999993,10523.900390599974,1112504.0606083754,168.25172854593896,23.318119185020453,119225.754999291,166935.60894510362,4.913
-0.019408335980144065,0.08824927480771275,0.0037854117839999993,10520.66059245946,1112157.4858669846,168.2363457774054,23.312992045071724,119215.26398242972,166920.74441655062,4.914
-0.019403139899821998,0.08822987166781292,0.0037854117839999993,10517.421950088714,1111811.0377067481,168.22096527910008,23.307866277782193,119204.7744293112,166905.8820492122,4.915
-0.019397945488483476,0.08821047372232443,0.0037854117839999993,10514.184463012807,1111464.7160736213,168.20558705051943,23.30274188271097,119194.28633962615,166891.02184259502,4.916
-0.01939275274548877,0.08819108096957895,0.0037854117839999993,10510.948130757044,1111118.5209135886,168.19021109116022,23.29761885941732,119183.79971306554,166876.1637962068,4.917
-0.019387561670198394,0.08817169340790874,0.0037854117839999993,10507.712952846918,1110772.4521726572,168.174837400519,23.292497207460684,119173.31454932004,166861.30790955422,4.918
-0.01938237226197318,0.08815231103564676,0.0037854117839999993,10504.47892880819,1110426.5097968671,168.15946597809304,23.287376926400665,119162.8308480809,166846.45418214513,4.9190000000000005
-0.019377184520174277,0.0881329338511266,0.0037854117839999993,10501.246058166867,1110080.6937322856,168.14409682337998,23.28225801579705,119152.34860903965,166831.60261348775,4.92
-0.019371998444163135,0.08811356185268243,0.0037854117839999993,10498.014340449026,1109735.0039249915,168.12872993587555,23.277140475209777,119141.86783188627,166816.75320308824,4.921
-0.01936681403330133,0.08809419503864914,0.0037854117839999993,10494.783775181162,1109389.440321111,168.1133653150783,23.272024304198965,119131.38851631297,166801.90595045575,4.922
-0.019361631286950964,0.08807483340736218,0.0037854117839999993,10491.554361889857,1109044.002866783,168.09800296048516,23.266909502324886,119120.9106620106,166787.0608550977,4.923
-0.01935645020447425,0.0880554769571577,0.0037854117839999993,10488.326100102038,1108698.691508186,168.08264287159483,23.261796069147998,119110.43426867138,166772.2179165234,4.924
-0.019351270785233844,0.08803612568637247,0.0037854117839999993,10485.098989344759,1108353.5061915147,168.06728504790473,23.256684004228926,119099.95933598651,166757.37713424073,4.925
-0.01934609302859258,0.08801677959334386,0.0037854117839999993,10481.87302914531,1108008.4468629921,168.05192948891278,23.25157330712845,119089.4858636476,166742.53850775838,4.926
-0.019340916933913627,0.08799743867640994,0.0037854117839999993,10478.648219031234,1107663.5134688714,168.03657619411737,23.246463977407526,119079.0138513465,166727.70203658508,4.9270000000000005
-0.019335742500560416,0.08797810293390938,0.0037854117839999993,10475.424558530285,1107318.7059554318,168.02122516301696,23.241356014627286,119068.54329877514,166712.86772022993,4.928
-0.019330569727896697,0.08795877236418148,0.0037854117839999993,10472.202047170438,1106974.0242689783,168.0058763951101,23.23624941834901,119058.07420562548,166698.03555820207,4.929
-0.019325398615286517,0.0879394469655662,0.0037854117839999993,10468.980684479879,1106629.4683558403,167.9905298898952,23.231144188134174,119047.60657158942,166683.2055500106,4.93
-0.019320229162094176,0.0879201267364041,0.0037854117839999993,10465.760469987019,1106285.0381623772,167.9751856468712,23.226040323544392,119037.14039635907,166668.37769516496,4.931
-0.019315061367684263,0.08790081167503641,0.0037854117839999993,10462.541403220552,1105940.7336349792,167.95984366553776,23.220937824141465,119026.67567962725,166653.55199317553,4.932
-0.019309895231421733,0.087881501779805,0.0037854117839999993,10459.323483709295,1105596.5547200537,167.94450394539342,23.215836689487364,119016.21242108573,166638.7284435512,4.933
-0.019304730752671757,0.08786219704905232,0.0037854117839999993,10456.106710982353,1105252.50136404,167.92916648593766,23.210736919144207,119005.75062042718,166623.90704580236,4.934
-0.019299567930799788,0.08784289748112152,0.0037854117839999993,10452.891084569039,1104908.573513405,167.91383128667005,23.2056385126743,118995.29027734415,166609.08779943924,4.9350000000000005
-0.019294406765171634,0.08782360307435635,0.0037854117839999993,10449.67660399888,1104564.7711146404,167.8984983470903,23.200541469640115,118984.83139152924,166594.2707039719,4.936
-0.01928924725515332,0.08780431382710119,0.0037854117839999993,10446.463268801635,1104221.0941142656,167.88316766669828,23.195445789604275,118974.37396267526,166579.45575891112,4.937
-0.019284089400111216,0.08778502973770108,0.0037854117839999993,10443.251078507254,1103877.5424588223,167.86783924499343,23.19035147212959,118963.9179904747,166564.64296376694,4.938
-0.019278933199411926,0.08776575080450166,0.0037854117839999993,10440.040032646022,1103534.1160948935,167.85251308147744,23.185258516779026,118953.46347462152,166549.8323180516,4.939
-0.01927377865242246,0.08774647702584923,0.0037854117839999993,10436.83013074827,1103190.8149690668,167.8371891756491,23.180166923115713,118943.01041480771,166535.02382127475,4.94
-0.01926862575850995,0.08772720840009073,0.0037854117839999993,10433.621372344624,1102847.6390279671,167.82186752700872,23.17507669070297,118932.5588107262,166520.2174729472,4.941
-0.019263474517041877,0.08770794492557368,0.0037854117839999993,10430.413756966022,1102504.588218254,167.80654813505808,23.169987819104254,118922.1086620711,166505.4132725815,4.942
-0.019258324927386102,0.08768868660064628,0.0037854117839999993,10427.20728414353,1102161.6624866037,167.79123099929762,23.1649003078832,118911.65996853553,166490.61121968893,4.9430000000000005
-0.01925317698891069,0.08766943342365738,0.0037854117839999993,10424.001953408382,1101818.861779714,167.77591611922728,23.159814156603627,118901.21272981206,166475.8113137799,4.944
-0.019248030700983937,0.08765018539295638,0.0037854117839999993,10420.797764292207,1101476.1860443272,167.7606034943497,23.154729364829493,118890.7669455954,166461.013554368,4.945
-0.019242886062974595,0.08763094250689342,0.0037854117839999993,10417.594716326714,1101133.6352271978,167.74529312416558,23.149645932124947,118880.32261557864,166446.21794096442,4.946
-0.019237743074251582,0.08761170476381916,0.0037854117839999993,10414.392809043837,1100791.209275106,167.72998500817582,23.14456385805428,118869.8797394552,166431.42447308096,4.947
-0.019232601734184056,0.08759247216208497,0.0037854117839999993,10411.192041975819,1100448.9081348698,167.71467914588288,23.139483142181973,118859.4383169194,166416.63315023066,4.948
-0.01922746204214164,0.08757324470004284,0.0037854117839999993,10407.99241465502,1100106.7317533202,167.69937553678764,23.134403784072664,118848.99834766462,166401.8439719253,4.949
-0.019222323997494045,0.08755402237604534,0.0037854117839999993,10404.793926614107,1099764.680077326,167.68407418039268,23.129325783291154,118838.55983138525,166387.05693767814,4.95
-0.019217187599611434,0.08753480518844572,0.0037854117839999993,10401.59657738587,1099422.7530537702,167.6687750761991,23.12424913940241,118828.1227677747,166372.27204700105,4.9510000000000005
-0.01921205284786408,0.08751559313559787,0.0037854117839999993,10398.40036650346,1099080.9506295794,167.65347822371035,23.119173851971578,118817.68715652803,166357.48929940828,4.952
-0.019206919741622766,0.08749638621585624,0.0037854117839999993,10395.205293500108,1098739.2727516901,167.6381836224279,23.114099920563955,118807.25299733889,166342.708694412,4.953
-0.0192017882802584,0.087477184427576,0.0037854117839999993,10392.01135790937,1098397.7193670769,167.622891271855,23.109027344745016,118796.82028990211,166327.93023152635,4.954
-0.019196658463142207,0.08745798776911286,0.0037854117839999993,10388.818559264952,1098056.2904227334,167.60760117149397,23.10395612408039,118786.38903391194,166313.15391026443,4.955
-0.019191530289645712,0.08743879623882321,0.0037854117839999993,10385.62689710079,1097714.9858656793,167.5923133208474,23.09888625813588,118775.95922906275,166298.37973013963,4.956
-0.019186403759140713,0.08741960983506408,0.0037854117839999993,10382.436370951069,1097373.8056429666,167.57702771941862,23.09381774647746,118765.53087504933,166283.607690666,4.957
-0.01918127887099933,0.08740042855619308,0.0037854117839999993,10379.246980350179,1097032.74970167,167.5617443667108,23.088750588671253,118755.1039715665,166268.83779135757,4.958
-0.01917615562459394,0.08738125240056847,0.0037854117839999993,10376.058724832696,1096691.8179888865,167.54646326222678,23.083684784283562,118744.67851830872,166254.07003172796,4.9590000000000005
-0.019171034019297147,0.08736208136654919,0.0037854117839999993,10372.871603933487,1096351.0104517497,167.53118440547067,23.07862033288086,118734.25451497134,166239.30441129216,4.96
-0.01916591405448201,0.0873429154524947,0.0037854117839999993,10369.685617187592,1096010.327037411,167.51590779594585,23.073557234029764,118723.83196124937,166224.5409295645,4.961
-0.019160795729521694,0.08732375465676519,0.0037854117839999993,10366.500764130269,1095669.7676930514,167.50063343315622,23.068495487297085,118713.4108568378,166209.77958605957,4.962
-0.01915567904378975,0.08730459897772139,0.0037854117839999993,10363.317044296997,1095329.3323658754,167.48536131660555,23.06343509224977,118702.99120143184,166195.0203802921,4.963
-0.019150563996659948,0.08728544841372472,0.0037854117839999993,10360.134457223516,1094989.0210031213,167.47009144579857,23.058376048454953,118692.57299472719,166180.2633117776,4.964
-0.019145450587506455,0.08726630296313723,0.0037854117839999993,10356.953002445707,1094648.8335520416,167.45482382023877,23.053318355479934,118682.15623641877,166165.50838003051,4.965
-0.019140338815703577,0.08724716262432151,0.0037854117839999993,10353.772679499712,1094308.7699599229,167.4395584394308,23.048262012892156,118671.74092620218,166150.7555845663,4.966
-0.019135228680625997,0.08722802739564088,0.0037854117839999993,10350.593487921871,1093968.8301740752,167.424295302879,23.043207020259253,118661.32706377274,166136.00492490004,4.9670000000000005
-0.01913012018164863,0.08720889727545925,0.0037854117839999993,10347.415427248778,1093629.014141836,167.40903441008808,23.038153377149012,118650.91464882632,166121.2564005476,4.968
-0.019125013318146727,0.0871897722621411,0.0037854117839999993,10344.238497017266,1093289.3218105743,167.39377576056376,23.03310108312938,118640.50368105921,166106.51001102556,4.969
-0.01911990808949584,0.08717065235405161,0.0037854117839999993,10341.06269676433,1092949.7531276776,167.37851935381076,23.028050137768478,118630.09416016705,166091.76575584945,4.97
-0.01911480449507175,0.08715153754955653,0.0037854117839999993,10337.888026027184,1092610.3080405598,167.36326518933402,23.023000540634587,118619.68608584563,166077.0236345353,4.971
-0.019109702534250497,0.08713242784702227,0.0037854117839999993,10334.714484343243,1092270.9864966595,167.34801326663842,23.01795229129616,118609.27945779063,166062.28364659863,4.972
-0.01910460220640846,0.08711332324481587,0.0037854117839999993,10331.54207125027,1091931.7884434557,167.33276358523096,23.01290538932181,118598.87427569929,166047.54579155758,4.973
-0.019099503510922357,0.08709422374130495,0.0037854117839999993,10328.370786286056,1091592.7138284314,167.31751614461584,23.007859834280307,118588.47053926683,166032.81006892727,4.974
-0.01909440644716901,0.08707512933485777,0.0037854117839999993,10325.200628988745,1091253.7625991127,167.30227094429966,23.002815625740595,118578.0682481901,166018.07647822515,4.9750000000000005
-0.019089311014525715,0.08705604002384325,0.0037854117839999993,10322.031598896665,1090914.9347030462,167.28702798378848,22.997772763271787,118567.66740216562,166003.34501896834,4.976
-0.019084217212369955,0.08703695580663087,0.0037854117839999993,10318.863695548353,1090576.230087805,167.27178726258848,22.992731246443146,118557.26800088996,165988.61569067393,4.977
-0.019079125040079494,0.0870178766815908,0.0037854117839999993,10315.696918482534,1090237.6487009842,167.25654878020555,22.987691074824113,118546.87004405943,165973.8884928588,4.978
-0.0190740344970324,0.08699880264709377,0.0037854117839999993,10312.531267238157,1089899.1904902053,167.24131253614578,22.98265224798428,118536.4735313705,165959.16342504005,4.979
-0.019068945582606977,0.08697973370151116,0.0037854117839999993,10309.366741354479,1089560.8554031274,167.22607852991698,22.977614765493417,118526.07846252083,165944.44048673642,4.98
-0.019063858296181953,0.08696066984321499,0.0037854117839999993,10306.203340370874,1089222.6433874236,167.2108467610254,22.972578626921454,118515.68483720695,165929.71967746507,4.981
-0.019058772637136175,0.08694161107057785,0.0037854117839999993,10303.041063826924,1088884.5543907906,167.19561722897734,22.967543831838473,118505.29265512546,165915.00099674353,4.982
-0.019053688604848802,0.08692255738197299,0.0037854117839999993,10299.879911262493,1088546.5883609606,167.18038993328037,22.962510379814734,118494.90191597378,165900.2844440901,4.9830000000000005
-0.01904860619869934,0.08690350877577431,0.0037854117839999993,10296.71988221768,1088208.745245693,167.16516487344236,22.957478270420665,118484.5126194496,165885.57001902405,4.984
-0.019043525418067593,0.08688446525035623,0.0037854117839999993,10293.560976232675,1087871.02499276,167.1499420489697,22.952447503226836,118474.12476524935,165870.8577210624,4.985
-0.019038446262333527,0.08686542680409391,0.0037854117839999993,10290.403192848036,1087533.4275499743,167.13472145937087,22.94741807780401,118463.73835307117,165856.14754972476,4.986
-0.01903336873087752,0.08684639343536303,0.0037854117839999993,10287.246531604407,1087195.952865162,167.1195031041527,22.942389993723083,118453.35338261194,165841.43950452917,4.987
-0.01902829282308011,0.08682736514253994,0.0037854117839999993,10284.090992042722,1086858.6008861822,167.10428698282337,22.937363250555137,118442.96985356942,165826.73358499477,4.988
-0.019023218538322218,0.08680834192400164,0.0037854117839999993,10280.936573704157,1086521.3715609245,167.08907309489157,22.932337847871416,118432.5877656417,165812.02979064113,4.989
-0.019018145875985024,0.08678932377812565,0.0037854117839999993,10277.78327613001,1086184.2648372916,167.0738614398646,22.92731378524331,118422.20711852601,165797.32812098693,4.99
-0.01901307483544994,0.0867703107032902,0.0037854117839999993,10274.631098861866,1085847.2806632216,167.05865201725126,22.922291062242387,118411.82791192044,165782.6285755518,4.9910000000000005
-0.01900800541609869,0.08675130269787411,0.0037854117839999993,10271.480041441488,1085510.4189866744,167.0434448265597,22.917269678440384,118401.45014552267,165767.93115385488,4.992
-0.019002937617313285,0.08673229976025679,0.0037854117839999993,10268.330103410899,1085173.6797556386,167.02823986729896,22.912249633409182,118391.07381903115,165753.23585541657,4.993
-0.018997871438476022,0.08671330188881832,0.0037854117839999993,10265.18128431228,1084837.062918125,167.01303713897744,22.907230926720846,118380.69893214361,165738.54267975618,4.994
-0.01899280687896944,0.08669430908193934,0.0037854117839999993,10262.03358368809,1084500.5684221752,166.99783664110458,22.902213557947587,118370.32548455866,165723.85162639435,4.995
-0.01898774393817641,0.08667532133800115,0.0037854117839999993,10258.887001080944,1084164.1962158503,166.9826383731891,22.897197526661785,118359.95347597435,165709.16269485085,4.996
-0.01898268261548003,0.08665633865538569,0.0037854117839999993,10255.741536033702,1083827.9462472415,166.96744233474033,22.892182832435992,118349.5829060891,165694.47588464606,4.997
-0.01897762291026374,0.08663736103247542,0.0037854117839999993,10252.597188089447,1083491.8184644657,166.9522485252679,22.88716947484291,118339.2137746016,165679.79119530082,4.998
-0.018972564821911207,0.08661838846765352,0.0037854117839999993,10249.4539567915,1083155.8128156676,166.93705694428184,22.88215745345541,118328.84608121082,165665.1086263364,4.999
-0.018967508349806435,0.0865994209593037,0.0037854117839999993,10246.311841683315,1082819.9292490105,166.9218675912914,22.87714676784652,118318.479825615,165650.42817727296,5.0
-0.018962453493333614,0.08658045850581036,0.0037854117839999993,10243.17084230858,1082484.1677126833,166.90668046580586,22.872137417589435,118308.11500751255,165635.74984763103,5.001
-0.018957400251877254,0.08656150110555849,0.0037854117839999993,10240.030958211262,1082148.5281549098,166.89149556733597,22.867129402257525,118297.7516266028,165621.07363693244,5.002
-0.018952348624822216,0.08654254875693367,0.0037854117839999993,10236.892188935506,1081813.0105239335,166.87631289539195,22.862122721424296,118287.38968258479,165606.39954469862,5.003
-0.018947298611553528,0.08652360145832211,0.0037854117839999993,10233.754534025647,1081477.6147680224,166.8611324494838,22.85711737466344,118277.02917515731,165591.72757045075,5.0040000000000004
-0.01894225021145658,0.08650465920811067,0.0037854117839999993,10230.617993026288,1081142.340835475,166.84595422912244,22.8521133615488,118266.67010401985,165577.057713711,5.005
-0.01893720342391702,0.08648572200468674,0.0037854117839999993,10227.482565482178,1080807.1886746087,166.83077823381817,22.847110681654378,118256.31246887136,165562.38997400063,5.006
-0.018932158248320726,0.08646678984643842,0.0037854117839999993,10224.348250938356,1080472.1582337748,166.8156044630823,22.84210933455435,118245.95626941154,165547.7243508423,5.007
-0.018927114684053937,0.08644786273175437,0.0037854117839999993,10221.215048939986,1080137.24946134,166.80043291642514,22.837109319823046,118235.60150533935,165533.06084375744,5.008
-0.01892207273050308,0.08642894065902386,0.0037854117839999993,10218.08295903257,1079802.4623057104,166.78526359335896,22.83211063703496,118225.24817635518,165518.3994522697,5.009
-0.018917032387054986,0.08641002362663681,0.0037854117839999993,10214.951980761622,1079467.7967152956,166.7700964933931,22.827113285764746,118214.89628215718,165503.7401758993,5.01
-0.018911993653096544,0.08639111163298371,0.0037854117839999993,10211.822113673117,1079133.2526385589,166.754931616041,22.822117265587224,118204.54582244654,165489.08301417113,5.011
-0.018906956528015204,0.08637220467645569,0.0037854117839999993,10208.693357313046,1078798.8300239649,166.739768960813,22.81712257607737,118194.19679692219,165474.4279666067,5.0120000000000005
-0.01890192101119845,0.0863533027554445,0.0037854117839999993,10205.56571122774,1078464.52882002,166.7246085272216,22.812129216810334,118183.8492052846,165459.77503272975,5.013
-0.018896887102034236,0.08633440586834247,0.0037854117839999993,10202.439174963669,1078130.3489752472,166.7094503147785,22.807137187361405,118173.50304723358,165445.12421206327,5.014
-0.018891854799910637,0.08631551401354257,0.0037854117839999993,10199.313748067507,1077796.290438194,166.69429432299523,22.802146487306064,118163.15832246882,165430.4755041299,5.015
-0.018886824104216042,0.08629662718943834,0.0037854117839999993,10196.189430086233,1077462.3531574444,166.67914055138505,22.797157116219925,118152.81503069129,165415.8289084542,5.016
-0.01888179501433925,0.086277745394424,0.0037854117839999993,10193.066220566881,1077128.5370815885,166.66398899945878,22.792169073678778,118142.4731716001,165401.18442455828,5.017
-0.018876767529669082,0.08625886862689434,0.0037854117839999993,10189.944119056907,1076794.8421592664,166.6488396667306,22.787182359258583,118132.13274489692,165386.54205196758,5.018
-0.018871741649594934,0.08623999688524474,0.0037854117839999993,10186.823125103772,1076461.2683391206,166.63369255271192,22.782196972535434,118121.7937502812,165371.90179020484,5.019
-0.018866717373506224,0.08622113016787122,0.0037854117839999993,10183.70323825529,1076127.8155698343,166.61854765691623,22.777212913085613,118111.456187454,165357.26363879468,5.0200000000000005
-0.018861694700792787,0.08620226847317045,0.0037854117839999993,10180.584458059442,1075794.4838001104,166.60340497885645,22.772230180485554,118101.12005611595,165342.62759726148,5.021
-0.01885667363084471,0.08618341179953959,0.0037854117839999993,10177.466784064387,1075461.272978676,166.58826451804546,22.76724877431184,118090.78535596751,165327.9936651293,5.022
-0.01885165416305232,0.08616456014537655,0.0037854117839999993,10174.35021581859,1075128.18305429,166.57312627399716,22.762268694141245,118080.45208671014,165313.36184192347,5.023
-0.018846636296806312,0.08614571350907974,0.0037854117839999993,10171.234752870607,1074795.2139757273,166.55799024622448,22.75728993955067,118070.12024804416,165298.73212716795,5.024
-0.018841620031497502,0.08612687188904823,0.0037854117839999993,10168.120394769287,1074462.3656917943,166.54285643424114,22.752312510117196,118059.78983967082,165284.1045203881,5.025
-0.018836605366517125,0.08610803528368173,0.0037854117839999993,10165.007141063645,1074129.6381513183,166.52772483756053,22.747336405418064,118049.46086129092,165269.47902110833,5.026
-0.018831592301256597,0.08608920369138047,0.0037854117839999993,10161.894991302926,1073797.0313031545,166.51259545569656,22.742361625030668,118039.1333126057,165254.85562885422,5.027
-0.01882658083510763,0.08607037711054535,0.0037854117839999993,10158.783945036648,1073464.5450961904,166.49746828816416,22.737388168532572,118028.80719331707,165240.23434315185,5.0280000000000005
-0.018821570967462304,0.0860515555395779,0.0037854117839999993,10155.67400181446,1073132.1794793294,166.4823433344772,22.732416035501494,118018.48250312611,165225.61516352638,5.029
-0.018816562697712872,0.08603273897688019,0.0037854117839999993,10152.565161186214,1072799.934401499,166.46722059414958,22.727445225515314,118008.15924173401,165210.99808950315,5.03
-0.018811556025251856,0.08601392742085494,0.0037854117839999993,10149.457422702024,1072467.8098116578,166.452100066696,22.722475738152074,117997.83740884253,165196.38312060825,5.031
-0.018806550949472114,0.08599512086990546,0.0037854117839999993,10146.3507859122,1072135.8056587884,166.43698175163138,22.717507572989973,117987.51700415343,165181.77025636792,5.032
-0.018801547469766745,0.08597631932243568,0.0037854117839999993,10143.245250367265,1071803.9218918988,166.42186564847066,22.712540729607372,117977.19802736852,165167.15949630836,5.033
