run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
69.7490,18.3530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
69.7540,18.3580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.7590,18.3630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.7640,18.3680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.7690,18.3730,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.7740,18.3780,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.7790,18.3830,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8983,0.8983,0.0000,0.0010,0.2590,0.26
69.7840,18.3880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.7890,18.3930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.7940,18.3980,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.7990,18.4030,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9013,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8040,18.4080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.8090,18.4130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2581,0.26
69.8140,18.4180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8190,18.4230,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8240,18.4280,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.8290,18.4330,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0010,0.2590,0.26
69.8340,18.4380,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.8390,18.4430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8440,18.4480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.8490,18.4530,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.8540,18.4580,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8590,18.4630,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8640,18.4680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8690,18.4730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8740,18.4780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2542,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8790,18.4830,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.9003,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8840,18.4880,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.8890,18.4930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2600,0.26
69.8940,18.4980,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.8990,18.5030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9040,18.5080,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9090,18.5130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2600,0.26
69.9140,18.5180,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9190,18.5230,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.9003,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9240,18.5280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0010,0.2590,0.26
69.9290,18.5330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9340,18.5380,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9390,18.5430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9440,18.5480,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2532,0.8993,0.9003,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
69.9490,18.5530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9540,18.5580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9590,18.5630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9640,18.5680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9690,18.5730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.9003,0.0000,0.0000,0.2590,0.26
69.9740,18.5780,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2532,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9790,18.5830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
69.9840,18.5880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8993,0.0000,0.0000,0.2590,0.26
69.9890,18.5930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
69.9940,18.5980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
69.9990,18.6030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2512,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0040,18.6080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0090,18.6130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9013,0.8983,0.8983,0.0010,0.0000,0.2590,0.26
70.0140,18.6180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0190,18.6230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0240,18.6280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0290,18.6330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
70.0340,18.6380,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0390,18.6430,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0440,18.6480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0490,18.6530,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0540,18.6580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0590,18.6630,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
70.0640,18.6680,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0690,18.6730,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0740,18.6780,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.0790,18.6830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.0840,18.6880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.0890,18.6930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.0940,18.6980,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.9003,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
70.0990,18.7030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
70.1040,18.7080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.1090,18.7130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.1140,18.7180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1190,18.7230,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1240,18.7280,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8983,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
70.1290,18.7330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1340,18.7380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.1390,18.7430,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2581,0.26
70.1440,18.7480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.1490,18.7530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1540,18.7580,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1590,18.7630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2600,0.26
70.1640,18.7680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.1690,18.7730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
70.1740,18.7780,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2600,0.26
70.1790,18.7830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1840,18.7880,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.1890,18.7930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.9003,0.0000,0.0000,0.2590,0.26
70.1940,18.7980,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
70.1990,18.8030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.2040,18.8080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0010,0.2590,0.26
70.2090,18.8130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2140,18.8180,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2190,18.8230,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0039,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2240,18.8280,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2290,18.8330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2340,18.8380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0039,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.2390,18.8430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0039,0.2512,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
70.2440,18.8480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0049,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2490,18.8530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
70.2540,18.8580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0039,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2590,18.8630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2640,18.8680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0059,0.2522,0.8993,0.9003,0.8974,0.8983,0.0010,0.0000,0.2590,0.26
70.2690,18.8730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0049,0.2522,0.8993,0.9003,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
70.2740,18.8780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
70.2790,18.8830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
