run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
30.7220,15.4250,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7270,15.4300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.7320,15.4350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7370,15.4400,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,107.4944,-200.0000,-200.0000,-5.8969,-5.54
30.7420,15.4450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.7776,-5.54
30.7470,15.4500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7520,15.4550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7570,15.4600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7620,15.4650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7670,15.4700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7720,15.4750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.2117,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7770,15.4800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7820,15.4850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.42
30.7870,15.4900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7920,15.4950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.7970,15.5000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8020,15.5050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8070,15.5100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8120,15.5150,1.0000,0.5655,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.2117,107.4944,108.0668,107.4944,107.4944,-200.0000,-200.0000,-5.8969,-5.54
30.8170,15.5200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8220,15.5250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8270,15.5300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8320,15.5350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8370,15.5400,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8420,15.5450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.42
30.8470,15.5500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8520,15.5550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8570,15.5600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8620,15.5650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8670,15.5700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8720,15.5750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8770,15.5800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8820,15.5850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.7841,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8870,15.5900,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.8920,15.5950,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.9290,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.8970,15.6000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9020,15.6050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-199.3640,-5.8969,-5.54
30.9070,15.6100,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9120,15.6150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9170,15.6200,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9220,15.6250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9270,15.6300,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9320,15.6350,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9370,15.6400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9420,15.6450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9470,15.6500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9520,15.6550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.66
30.9570,15.6600,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9620,15.6650,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
30.9670,15.6700,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-199.3640,-200.0000,-5.8969,-5.54
30.9720,15.6750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9770,15.6800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9820,15.6850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.66
30.9870,15.6900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
30.9920,15.6950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-199.3640,-5.7776,-5.54
30.9970,15.7000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0020,15.7050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,107.4944,108.0668,-199.3640,-200.0000,-5.8969,-5.54
31.0070,15.7100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0120,15.7150,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0170,15.7200,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.2117,107.4944,108.6393,107.4944,107.4944,-200.0000,-200.0000,-5.7776,-5.54
31.0220,15.7250,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0270,15.7300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.66
31.0320,15.7350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0370,15.7400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0420,15.7450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0470,15.7500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0520,15.7550,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0570,15.7600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0620,15.7650,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0670,15.7700,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.0720,15.7750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.0223,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0770,15.7800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.3566,108.6393,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0820,15.7850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0870,15.7900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,108.6393,108.0668,108.6393,-200.0000,-199.3640,-5.7776,-5.54
31.0920,15.7950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.0970,15.8000,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1020,15.8050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1070,15.8100,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.42
31.1120,15.8150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-199.3640,-5.8969,-5.54
31.1170,15.8200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1220,15.8250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1270,15.8300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1320,15.8350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1370,15.8400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1420,15.8450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.3566,108.6393,109.2117,108.6393,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1470,15.8500,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1520,15.8550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1570,15.8600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1620,15.8650,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.66
31.1670,15.8700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1720,15.8750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1770,15.8800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1820,15.8850,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1870,15.8900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,110.3566,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.1920,15.8950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.1970,15.9000,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.6393,109.2117,-200.0000,-200.0000,-5.8969,-5.54
31.2020,15.9050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.66
31.2070,15.9100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.2120,15.9150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.2170,15.9200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.1672,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
31.2220,15.9250,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
31.2270,15.9300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,109.7841,108.6393,109.2117,108.0668,108.0668,-199.3640,-200.0000,-5.8969,-5.54
31.2320,15.9350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-268.5947,110.3566,108.6393,109.7841,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
