run_time [s],time [s],state [-],Sensor Voltage [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D[lbf], FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf], CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF], CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig], CH-PT-100 [psig]
93.1440,579.7131,9.3220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.1490,579.7131,9.3270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.1540,580.3279,9.3320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540676.3750,538334.0000,539505.1875,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.1590,579.7131,9.3370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.1640,580.3279,9.3420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.1690,579.7131,9.3470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.1740,579.7131,9.3520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.1790,579.7131,9.3570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.1840,580.3279,9.3620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.1890,580.3279,9.3670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.1940,579.7131,9.3720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.1990,579.7131,9.3770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.2040,579.7131,9.3820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2090,579.7131,9.3870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.2140,579.7131,9.3920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538919.5625,539505.1875,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.2190,579.7131,9.3970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2240,580.3279,9.4020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2290,580.3279,9.4070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2340,579.7131,9.4120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.2390,579.7131,9.4170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.2440,579.7131,9.4220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2490,579.7131,9.4270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.2540,579.7131,9.4320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32170.5000,32536.5000
93.2590,579.7131,9.4370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2640,579.7131,9.4420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2690,580.3279,9.4470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540676.3750,538334.0000,539505.1875,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2740,580.3279,9.4520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2790,580.3279,9.4570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2840,580.3279,9.4620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2890,580.3279,9.4670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.2940,580.3279,9.4720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.2990,579.7131,9.4770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.3040,579.7131,9.4820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,450.6667,32292.5000,32658.5000
93.3090,579.7131,9.4870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,450.6667,-200.0000,32292.5000,32536.5000
93.3140,579.7131,9.4920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,539505.1875,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3190,579.7131,9.4970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.3240,580.3279,9.5020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32170.5000,32414.5000
93.3290,580.3279,9.5070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3340,579.7131,9.5120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3390,580.3279,9.5170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.3440,580.3279,9.5220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3490,580.3279,9.5270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.3540,579.7131,9.5320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.3590,579.7131,9.5370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.3640,579.7131,9.5420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,539505.1875,537748.3750,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3690,579.7131,9.5470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3740,579.7131,9.5520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.3790,580.3279,9.5570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.3840,580.3279,9.5620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3890,580.3279,9.5670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.3940,580.3279,9.5720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.3990,580.3279,9.5770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32414.5000,32658.5000
93.4040,580.3279,9.5820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4090,579.7131,9.5870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4140,579.7131,9.5920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4190,579.7131,9.5970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.4240,579.7131,9.6020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4290,579.7131,9.6070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4340,579.7131,9.6120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4390,579.7131,9.6170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4440,580.3279,9.6220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4490,579.7131,9.6270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4540,579.7131,9.6320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4590,579.7131,9.6370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4640,579.7131,9.6420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4690,580.3279,9.6470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.4740,580.3279,9.6520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4790,579.7131,9.6570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4840,579.7131,9.6620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4890,580.3279,9.6670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.4940,579.7131,9.6720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.4990,579.7131,9.6770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5040,579.7131,9.6820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5090,579.7131,9.6870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5140,579.7131,9.6920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5190,579.7131,9.6970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.5240,579.7131,9.7020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5290,579.7131,9.7070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.5340,579.7131,9.7120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5390,579.7131,9.7170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540676.3750,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5440,579.7131,9.7220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5490,580.3279,9.7270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5540,579.7131,9.7320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5590,579.7131,9.7370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5640,579.7131,9.7420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5690,579.7131,9.7470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5740,579.7131,9.7520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538334.0000,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.5790,579.7131,9.7570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.5840,579.7131,9.7620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5890,579.7131,9.7670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5940,579.0983,9.7720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.5990,579.7131,9.7770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.6040,579.7131,9.7820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32414.5000,32658.5000
93.6090,580.3279,9.7870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.6140,580.3279,9.7920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32780.5000
93.6190,579.7131,9.7970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32414.5000,32658.5000
93.6240,579.7131,9.8020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6290,579.7131,9.8070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.6340,579.7131,9.8120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6390,579.7131,9.8170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6440,579.7131,9.8220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
